"BN/Registration number","Fiscal period end","Form ID","200","210","220","230","240","250","260"
"141672238RR0001",2024-3-31 00:00:00,"27",$223342.00,"Y","N",,"Y","Y","N"
"141673699RR0001",2024-6-30 00:00:00,"27",$34062.00,"N","N",,"N","N","N"
"142413798RR0001",2024-6-30 00:00:00,"27",$148970.00,"N","N",,"N","N","N"
"143004349RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"143450229RR0001",2024-6-30 00:00:00,"27",$23595.00,"Y","N",,,"Y","N"
"144035680RR0001",2024-6-30 00:00:00,"27",$27534.00,"N","N",,"Y","N","N"
"700635493RR0001",2024-6-30 00:00:00,"27",$109677.00,"N","N",,"N","Y","Y"
"701372542RR0001",2024-12-31 00:00:00,"27",$86132.00,"Y","N",,"N","Y","Y"
"701519092RR0001",2024-12-31 00:00:00,"27",$30268.00,"N","N",,"Y","Y","N"
"701554891RR0001",2024-3-31 00:00:00,"27",$11450.00,"Y","N",,"Y","Y","Y"
"701953689RR0001",2024-12-31 00:00:00,"27",$1993.00,"N","N",,"N","N","N"
"702079542RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"702275728RR0001",2024-12-31 00:00:00,"27",$1352411.00,"Y","N",,"N","N","N"
"702398132RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"702619081RR0001",2024-4-30 00:00:00,"27",$8218.00,"Y","N",,"N","N","N"
"703777086RR0001",2024-12-31 00:00:00,"27",$3274.00,"N","N",,"Y","N","N"
"704157510RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"704212133RR0002",2024-12-31 00:00:00,"27",$2074.00,"Y","N",,"N","N","N"
"704438530RR0001",2024-12-31 00:00:00,"27",$16932.00,"N","N",,"Y","Y","N"
"704443530RR0001",2024-12-31 00:00:00,"27",$1500.00,"Y","N",,"N","N","N"
"704463801RR0001",2024-12-31 00:00:00,"27",$15297.00,"Y","N",,"N","Y","N"
"704698521RR0001",2024-12-31 00:00:00,"27",$50398.00,"N","N",,"N","Y","N"
"704751676RR0001",2024-12-31 00:00:00,"27",$14172.00,"N","N",,"N","Y","N"
"705085314RR0001",2024-12-31 00:00:00,"27",$394144.00,"Y","N",,"N","Y","N"
"705380889RR0001",2024-3-31 00:00:00,"27",$6096.00,"N","N",,"N","Y","Y"
"705417343RR0001",2024-12-31 00:00:00,"27",$58189.00,"Y","N",,"N","N","N"
"705733012RR0001",2024-12-31 00:00:00,"27",$7256.00,"N","N",,"N","Y","N"
"705738276RR0001",2024-5-31 00:00:00,"27",$100447.00,"N","N",,"Y","N","N"
"705743102RR0001",2024-12-31 00:00:00,"27",$5090.00,"Y","N",,"N","N","N"
"705841492RR0001",2024-12-31 00:00:00,"27",$33626.00,"N","N",,"Y","N","N"
"706313889RR0001",2024-9-30 00:00:00,"27",$12135.00,"Y","N",,"N","N","N"
"706393519RR0001",2024-12-31 00:00:00,"27",$7540.00,"N","N",,"N","Y","N"
"706654878RR0001",2024-12-31 00:00:00,"27",$504.00,"N","N",,"N","N","N"
"706719523RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"706727724RR0001",2024-4-30 00:00:00,"27",$18818.00,"N","N",,"N","Y","Y"
"706860707RR0001",2024-12-31 00:00:00,"27",$38154.00,"N","N",,"N","Y","N"
"707288106RR0001",2024-12-31 00:00:00,"27",$20000.00,"Y","N",,"N","N","N"
"707311528RR0001",2024-12-31 00:00:00,"27",$68476.00,"N","N",,"Y","Y","N"
"707766721RR0001",2024-12-31 00:00:00,"27",$2400.00,"Y","N",,"N","N","N"
"707970208RR0001",2024-8-31 00:00:00,"27",$80390.00,"N","N",,"N","Y","Y"
"707970935RR0001",2024-12-31 00:00:00,"27",$18214.00,"N","N",,"N","Y","N"
"708063128RR0001",2024-6-30 00:00:00,"27",$53530.00,"Y","N",,"N","Y","N"
"708097332RR0001",2024-12-31 00:00:00,"27",$321000.00,"Y","N",,"N","Y","N"
"708211321RR0001",2024-12-31 00:00:00,"27",$27661.00,"N","N",,"N","Y","Y"
"708311600RR0001",2024-12-31 00:00:00,"27",$95910.00,"N","N",,"Y","Y","N"
"708616131RR0001",2024-6-30 00:00:00,"27",$10937.00,"N","N",,"N","N","N"
"708618095RR0001",2024-6-30 00:00:00,"27",$27032.00,"Y","N",,"N","N","N"
"709874879RR0001",2024-12-31 00:00:00,"27",$10015357.00,"Y","N",,"N","N","N"
"709905715RR0001",2024-12-31 00:00:00,"27",$445864.00,"Y","N",,"N","Y","N"
"709909329RR0001",2024-6-30 00:00:00,"27",$12489.00,"Y","N",,"N","N","N"
"710079484RR0001",2024-1-30 00:00:00,"27",,"N","N",,"N","Y","Y"
"710120734RR0001",2024-12-31 00:00:00,"27",$9064.00,"Y","N",,"N","N","N"
"710222100RR0001",2024-12-31 00:00:00,"27",$200.00,"Y","N",,"N","N","N"
"710466749RR0001",2024-12-31 00:00:00,"27",$4900.00,"Y","N",,"N","N","N"
"710477878RR0001",2024-12-31 00:00:00,"27",$5323.00,"N","N",,"N","Y","N"
"710552290RR0001",2024-12-31 00:00:00,"27",$8600.00,"Y","N",,"N","N","N"
"710722919RR0001",2024-3-31 00:00:00,"27",$281735.00,"N","N",,"N","Y","N"
"710942954RR0001",2024-12-31 00:00:00,"27",$300.00,"N","N",,"N","N","N"
"711007088RR0001",2024-12-31 00:00:00,"27",$3258.00,"N","N",,"N","Y","N"
"711011890RR0001",2024-12-31 00:00:00,"27",$12527.00,"Y","N",,"N","Y","N"
"711102327RR0001",2024-12-31 00:00:00,"27",$7666.00,"N","N",,"N","N","N"
"711525345RR0001",2024-9-30 00:00:00,"27",$12100.00,"N","N",,"N","Y","N"
"711555490RR0001",2024-6-30 00:00:00,"27",$2500.00,"N","N",,"N","Y","N"
"712045483RR0001",2024-12-31 00:00:00,"27",$4880.00,"Y","N",,"N","N","N"
"712161884RR0001",2024-3-31 00:00:00,"27",$15000.00,"Y","N",,"N","Y","N"
"712328335RR0001",2024-6-1 00:00:00,"27",$32220.00,"Y","N",,"N","Y","N"
"712357938RR0001",2024-12-31 00:00:00,"27",$1735.00,"N","N",,"N","N","N"
"712366152RR0001",2024-12-31 00:00:00,"27",$7052.00,"N","N",,"N","N","N"
"712380286RR0001",2024-12-31 00:00:00,"27",$5318.00,"N","N",,"N","Y","N"
"712608470RR0001",2024-12-31 00:00:00,"27",$7545.00,"Y","N",,"N","N","N"
"712638899RR0001",2024-12-31 00:00:00,"27",$274777.00,"Y","N",,"N","N","N"
"712795871RR0001",2024-3-31 00:00:00,"27",,"N","N",,"N","Y","N"
"713026342RR0001",2024-12-31 00:00:00,"27",$2611.00,"N","N",,"N","Y","N"
"713039949RR0001",2024-12-31 00:00:00,"27",$7618.00,"Y","N",,"N","N","N"
"713116937RR0001",2024-12-31 00:00:00,"27",$7795.00,"Y","N",,"N","Y","N"
"713155513RR0001",2024-12-31 00:00:00,"27",$175829.00,"Y","N",,"N","Y","N"
"713560944RR0001",2024-12-31 00:00:00,"27",$10478.00,"N","N",,"Y","Y","N"
"713671873RR0001",2024-3-31 00:00:00,"27",$7200.00,"N","N",,"N","N","N"
"713718906RR0001",2024-12-31 00:00:00,"27",$200.00,"N","N",,"N","Y","Y"
"713882702RR0001",2024-12-31 00:00:00,"27",$50485.00,"N","N",,"N","Y","N"
"714208543RR0001",2024-12-31 00:00:00,"27",$700.00,"Y","N",,"N","Y","N"
"714585726RR0001",2024-6-30 00:00:00,"27",$5650811.00,"Y","N",,"N","N","N"
"714913670RR0001",2024-12-31 00:00:00,"27",$10282.00,"N","N",,"N","Y","N"
"715505517RR0001",2024-12-31 00:00:00,"27",$3436.00,"Y","N",,"N","N","N"
"715514113RR0001",2024-12-31 00:00:00,"27",$84745.00,"N","N",,"Y","Y","N"
"715593075RR0001",2024-12-31 00:00:00,"27",$29124.00,"N","N",,"Y","Y","Y"
"715850079RR0001",2024-12-31 00:00:00,"27",$37148.00,"N","N",,"N","Y","Y"
"716049739RR0001",2024-6-30 00:00:00,"27",,,"N",,,,
"716186697RR0001",2024-12-31 00:00:00,"27",$312864.00,"N","N",,"N","N","N"
"716426093RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"Y","N","N"
"716478680RR0001",2024-12-31 00:00:00,"27",$9755.00,"Y","N",,"N","N","N"
"716504535RR0001",2024-12-31 00:00:00,"27",$38763.00,"N","N",,"Y","Y","N"
"716534128RR0001",2024-12-31 00:00:00,"27",$29052.00,"N","N",,"N","Y","N"
"716584537RR0001",2024-8-31 00:00:00,"27",$1488.00,"N","N",,"Y","N","N"
"716616875RR0001",2024-12-31 00:00:00,"27",$382055.00,"Y","N",,"N","Y","N"
"716838115RR0001",2024-9-30 00:00:00,"27",$17000.00,"N",,,,,
"716947502RR0001",2024-12-31 00:00:00,"27",$41772.00,"Y","N",,"N","N","N"
"717096671RR0001",2024-2-28 00:00:00,"27",$39880.00,"Y","N",,"N","Y","N"
"717867014RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"N","Y","N"
"718326531RR0001",2024-8-31 00:00:00,"27",$2443.00,"Y","N",,"N","N","N"
"718417926RR0001",2024-10-31 00:00:00,"27",,"N","N",,"N","Y","N"
"718460298RR0001",2024-12-31 00:00:00,"27",$13305.00,"Y","N",,"N","N","N"
"718814932RR0001",2024-12-31 00:00:00,"27",$794806.00,"Y","N",,"N","N","N"
"718899495RR0001",2024-9-30 00:00:00,"27",$20651.00,"Y","N",,"N","N","N"
"719020604RR0001",2024-12-31 00:00:00,"27",$660.00,"Y","N",,"N","N","N"
"719045288RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"N","N","N"
"719204919RR0001",2024-12-31 00:00:00,"27",$37498.00,"N","N",,"N","Y","N"
"719253122RR0001",2024-12-31 00:00:00,"27",$3842634.00,"Y","N",,"N","Y","N"
"719289514RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"N","N","N"
"719322083RR0001",2024-3-31 00:00:00,"27",$2800.00,"N","N",,"N","Y","N"
"719355513RR0001",2024-12-31 00:00:00,"27",$102915.00,"Y","N",,"N","Y","N"
"719355711RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"Y","Y","N"
"719359325RR0001",2024-3-31 00:00:00,"27",$54384.00,"Y","N",,"N","N","N"
"719518201RR0001",2024-12-31 00:00:00,"27",$14273.00,"N","N",,"Y","Y","N"
"719617870RR0001",2024-12-31 00:00:00,"27",$18399.00,"N","N",,"Y","N","N"
"719896482RR0001",2024-12-31 00:00:00,"27",$25146.00,"N","N",,"N","Y","N"
"720208081RR0001",2024-12-31 00:00:00,"27",$203659.00,"N","N",,"N","Y","N"
"720365089RR0001",2024-12-31 00:00:00,"27",$22800.00,"N","N",,"N","Y","N"
"720408111RR0001",2024-12-31 00:00:00,"27",$168473.00,"N","N",,"N","Y","N"
"720482504RR0001",2024-5-31 00:00:00,"27",$2544.00,"N","N",,"N","Y","N"
"720704295RR0001",2024-3-31 00:00:00,"27",$1340713.00,"Y","N",,"N","N","N"
"721108322RR0001",2024-12-31 00:00:00,"27",$13766.00,"Y","N",,"N","Y","N"
"721116713RR0001",2024-12-31 00:00:00,"27",$720924.00,"Y","N",,"Y","Y","N"
"721282325RR0001",2024-6-30 00:00:00,"27",$22439.00,"Y","N",,"N","N","N"
"721343085RR0001",2024-12-31 00:00:00,"27",$32609.00,"N","N",,"N","Y","N"
"721798916RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"Y","Y","Y"
"722031713RR0001",2024-12-31 00:00:00,"27",$4700.00,"N","N",,"N","N","N"
"722191301RR0001",2024-12-31 00:00:00,"27",$32950.00,"N","N",,"N","N","N"
"722329307RR0001",2024-10-31 00:00:00,"27",$13199.00,"Y","N",,"N","N","N"
"722329307RR0001",2024-12-31 00:00:00,"27",$1796.00,"Y",,,,,
"722732922RR0001",2024-12-31 00:00:00,"27",$215157.00,"Y","Y",$44165.00,"N","Y","Y"
"723034534RR0001",2024-12-31 00:00:00,"27",$99757.00,"N","N",,"Y","Y","N"
"723254934RR0001",2024-12-31 00:00:00,"27",$21692.00,"N","N",,"N","Y","N"
"723353017RR0001",2024-12-31 00:00:00,"27",$11932.00,"N","N",,"N","Y","N"
"723436713RR0001",2024-12-31 00:00:00,"27",$3592.00,"Y","N",,"N","N","N"
"723646683RR0001",2024-11-30 00:00:00,"27",$40878.00,"Y","N",,"N","N","N"
"723674495RR0001",2024-6-30 00:00:00,"27",$424059.00,"Y","N",,"N","N","N"
"724443718RR0001",2024-9-30 00:00:00,"27",,"N","N",,"N","N","N"
"724835277RR0001",2024-12-31 00:00:00,"27",$22635.00,"N","N",,"N","Y","N"
"725332712RR0001",2024-3-31 00:00:00,"27",$173673.00,"Y","N",,"Y","Y","N"
"725342539RR0001",2024-12-31 00:00:00,"27",$12832.00,"N","N",,"N","Y","N"
"725473672RR0001",2024-12-31 00:00:00,"27",$3682.00,"N","N",,"N","Y","N"
"725657316RR0001",2024-12-31 00:00:00,"27",$3490518.00,"Y","N",,"Y","N","N"
"725776090RR0002",2024-3-31 00:00:00,"27",$40036.00,"N","N",,"N","Y","N"
"726026735RR0001",2024-6-30 00:00:00,"27",$13700.00,"Y","N",,"N","Y","N"
"726245137RR0001",2024-12-31 00:00:00,"27",$22252.00,"Y","N",,"N","N","N"
"726289739RR0001",2024-12-31 00:00:00,"27",$42926.00,"Y","N",,"N","N","Y"
"727054801RR0001",2024-4-30 00:00:00,"27",$18141.00,"Y","N",,"N","Y","N"
"727866311RR0001",2024-12-31 00:00:00,"27",$15911.00,"Y","N",,"N","Y","N"
"727867913RR0001",2024-12-31 00:00:00,"27",$3520.00,"N","N",,"N","N","N"
"727890683RR0001",2024-12-31 00:00:00,"27",$725.00,"N","N",,"N","N","N"
"728018698RR0001",2024-12-31 00:00:00,"27",$5500.00,"N","N",,"N","Y","N"
"728152000RR0001",2024-12-31 00:00:00,"27",$1294.00,"N","N",,"N","Y","N"
"728288317RR0001",2024-12-31 00:00:00,"27",$79583.00,"Y","N",,"N","Y","N"
"728631524RR0001",2024-6-30 00:00:00,"27",$3700.00,"N","N",,"N","Y","N"
"728837337RR0001",2024-12-31 00:00:00,"27",$12250.00,"N","N",,"N","Y","N"
"729097725RR0001",2024-12-31 00:00:00,"27",$38730.00,"N","N",,"N","Y","N"
"729217349RR0001",2024-12-31 00:00:00,"27",$36500.00,"N","N",,"N","N","N"
"729275073RR0001",2024-12-31 00:00:00,"27",$18648.00,"N","N",,"N","N","N"
"729355289RR0001",2024-12-31 00:00:00,"27",$28028.00,"Y","N",,"N","N","N"
"729708313RR0001",2024-6-30 00:00:00,"27",$173382.00,"Y","N",,"N","Y","N"
"729807131RR0001",2024-12-31 00:00:00,"27",$28367.00,"Y","N",,"N","N","N"
"729824086RR0001",2024-12-31 00:00:00,"27",$21446.00,"Y","N",,"Y","Y","N"
"730087921RR0001",2024-2-2 00:00:00,"27",$128913.00,"N","N",,"N","Y","N"
"730397718RR0001",2024-12-31 00:00:00,"27",$11317.00,"N","N",,"N","Y","N"
"730627478RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","Y","N"
"730723335RR0001",2024-5-31 00:00:00,"27",$2500.00,"N","N",,"N","Y","N"
"730734712RR0001",2024-12-31 00:00:00,"27",$23683.00,"N","N",,"N","Y","N"
"730988532RR0001",2024-12-31 00:00:00,"27",$252300.00,"Y","N",,"N","N","N"
"731159299RR0001",2024-12-31 00:00:00,"27",$4500.00,"Y","N",,"N","N","N"
"731177119RR0001",2024-10-31 00:00:00,"27",$14325.00,"N",,,,,"Y"
"731432415RR0001",2024-12-31 00:00:00,"27",$18225.00,"Y","N",,"N","N","N"
"731744801RR0001",2024-12-31 00:00:00,"27",$11981.00,"N","N",,"N","Y","N"
"732083928RR0001",2024-12-31 00:00:00,"27",$1091.00,"N","N",,"N","N","N"
"732323126RR0001",2024-3-31 00:00:00,"27",$182534.00,"N","N",,"N","N","N"
"732642111RR0001",2024-12-31 00:00:00,"27",$12943.00,"N","N",,"Y","N","N"
"732731294RR0001",2024-12-31 00:00:00,"27",$56960.00,"Y","N",,"N","N","N"
"733400931RR0001",2024-6-1 00:00:00,"27",$390077.00,"N","N",,"Y","N","N"
"733908081RR0001",2024-12-31 00:00:00,"27",$0.00,"N","N",,"N","Y","N"
"734254808RR0001",2024-12-31 00:00:00,"27",$1166627.00,"Y","N",,"N","Y","N"
"734520695RR0001",2024-6-30 00:00:00,"27",$45558.00,"N","N",,"N","Y","N"
"734615271RR0002",2024-12-31 00:00:00,"27",,"Y","N",,"N","Y","N"
"734873524RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"734938137RR0001",2024-12-31 00:00:00,"27",$1788.00,"N","N",,"Y","N","N"
"735295487RR0001",2024-6-30 00:00:00,"27",$1196112.00,"Y","N",,"N","N","N"
"735524712RR0001",2024-12-31 00:00:00,"27",$4374.00,"N","N",,"N","N","N"
"735595332RR0001",2024-6-30 00:00:00,"27",$24814.00,"N","N",,"Y","Y","N"
"736099292RR0001",2024-12-31 00:00:00,"27",$55081.00,"N","N",,"N","N","N"
"736121922RR0001",2024-12-31 00:00:00,"27",$106365.00,"N","N",,"Y","N","N"
"736174889RR0001",2024-12-31 00:00:00,"27",$39228.00,"Y","N",,"N","N","N"
"736199001RR0001",2024-12-31 00:00:00,"27",$3392.00,"N","N",,"Y","Y","N"
"736399536RR0001",2024-12-31 00:00:00,"27",$25738.00,"N","N",,"N","Y","N"
"736858127RR0001",2024-12-31 00:00:00,"27",$2400.00,"Y","N",,"N","N","N"
"737415331RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","Y","N"
"737669721RR0001",2024-12-31 00:00:00,"27",$82915.00,"N","N",,"N","Y","N"
"737754341RR0001",2024-12-31 00:00:00,"27",$1587.00,"N","N",,"N","N","N"
"737773333RR0001",2024-5-31 00:00:00,"27",$6655.00,"N","N",,"Y","Y","N"
"737906602RR0001",2024-12-31 00:00:00,"27",$101826.00,"Y","N",,"N","N","N"
"738098482RR0001",2024-12-31 00:00:00,"27",$27203.00,"Y","N",,"N","Y","N"
"738381284RR0001",2024-12-31 00:00:00,"27",$13450.00,"Y",,,,,
"738497924RR0001",2024-12-31 00:00:00,"27",,"Y","N",,"N","N","N"
"738523695RR0001",2024-12-31 00:00:00,"27",$1059320.00,"Y","N",,"N","Y","N"
"738700335RR0001",2024-12-31 00:00:00,"27",$134393.00,"Y","N",,"N","N","N"
"739071736RR0001",2024-5-31 00:00:00,"27",$34479.00,"Y","N",,"N","N","N"
"739082337RR0001",2024-12-31 00:00:00,"27",$84080.00,"N","N",,"N","N","N"
"739313526RR0001",2024-5-31 00:00:00,"27",$71941.00,"N","N",,,,
"739499705RR0001",2024-12-31 00:00:00,"27",$7461.00,"N","N",,"N","Y","N"
"739690337RR0001",2024-12-31 00:00:00,"27",$397276.00,"Y","N",,"N","N","N"
"740548920RR0001",2024-6-30 00:00:00,"27",$75421.00,"Y","N",,"Y","Y","N"
"740702402RR0001",2024-12-31 00:00:00,"27",$401824.00,"N","N",,"Y","N","N"
"741095715RR0001",2024-3-31 00:00:00,"27",$972304.00,"Y","N",,"N","N","N"
"741320600RR0001",2024-3-31 00:00:00,"27",$200.00,"N","N",,"N","Y","N"
"741385876RR0001",2024-12-31 00:00:00,"27",$5304.00,"Y","N",,"N","Y","N"
"741438113RR0001",2024-12-31 00:00:00,"27",$6500.00,"N","N",,"N","N","N"
"741470298RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"742005929RR0001",2024-12-31 00:00:00,"27",$4200.00,"N","N",,"N","Y","N"
"742111925RR0001",2024-12-31 00:00:00,"27",$303149.00,"N","N",,"N","Y","N"
"742165079RR0001",2024-12-31 00:00:00,"27",$120178.00,"Y","N",,"N","Y","N"
"742214208RR0001",2024-12-31 00:00:00,"27",$2347.00,"Y","N",,"N","N","N"
"742319544RR0001",2024-12-31 00:00:00,"27",$15517.00,"Y","N",,"N","N","N"
"742323207RR0001",2024-2-28 00:00:00,"27",$70241.00,"N","N",,"N","Y","Y"
"742350499RR0001",2024-12-31 00:00:00,"27",$1150.00,"N","N",,"N","Y","N"
"742640535RR0001",2024-12-31 00:00:00,"27",$1103197.00,"Y","N",,"N","Y","Y"
"742986011RR0001",2024-12-31 00:00:00,"27",$1185.00,"N","N",,"N","N","N"
"743036600RR0001",2024-3-31 00:00:00,"27",$9500.00,"N","N",,"Y","Y","N"
"743279507RR0001",2024-9-30 00:00:00,"27",$24957.00,"Y","N",,"N","Y","N"
"743769895RR0001",2024-12-31 00:00:00,"27",$90922.00,,"N",,"N","Y","N"
"744029711RR0001",2024-12-31 00:00:00,"27",$716744.00,"Y","N",,"N","N","N"
"744033200RR0001",2024-12-31 00:00:00,"27",$251806.00,"N","N",,"N","Y","N"
"744150079RR0001",2024-12-31 00:00:00,"27",$1103.00,"N","N",,"N","Y","N"
"744514472RR0001",2024-12-31 00:00:00,"27",$30826.00,"N","N",,"N","Y","N"
"744690728RR0001",2024-12-31 00:00:00,"27",$117748.00,"Y","N",,"N","N","N"
"745040808RR0001",2024-12-31 00:00:00,"27",$23250.00,"N","N",,"N","Y","N"
"745181610RR0001",2024-12-31 00:00:00,"27",$5779.00,"N","N",,"N","Y","N"
"745700401RR0001",2024-2-19 00:00:00,"27",$9830.00,"N","N",,"N","N","N"
"745843417RR0001",2024-12-31 00:00:00,"27",$354328.00,"Y","N",,"N","Y","N"
"745910919RR0001",2024-12-31 00:00:00,"27",$5.00,"Y","N",,"N","Y","N"
"746856327RR0001",2024-9-30 00:00:00,"27",$46000.00,"N","N",,"N","Y","Y"
"746916733RR0001",2024-12-31 00:00:00,"27",$8584.00,"N","N",,"N","Y","N"
"746925619RR0001",2024-6-30 00:00:00,"27",$58180.00,"Y","N",,"Y","N","N"
"747098010RR0001",2024-6-30 00:00:00,"27",$0.00,"Y","N",,"N","Y","Y"
"747449726RR0001",2024-12-31 00:00:00,"27",,"N","N",,"N","N","N"
"747558872RR0001",2024-12-31 00:00:00,"27",$2455.00,"Y","N",,"N","Y","Y"
"747806685RR0001",2024-12-31 00:00:00,"27",$23106.00,"Y","N",,"N","Y","N"
"748260809RR0001",2024-12-31 00:00:00,"27",$13165.00,"Y","N",,"N","Y","N"
"748517901RR0001",2024-12-31 00:00:00,"27",$106230.00,"N","N",,"N","Y","N"
"748583937RR0001",2024-12-31 00:00:00,"27",$9206.00,"Y","N",,"N","N",
"749057279RR0001",2024-12-31 00:00:00,"27",$1903408.00,"Y","N",,"N","N","N"
"749084604RR0001",2024-12-31 00:00:00,"27",$159317.00,"N","N",,"N","Y","N"
"749148896RR0001",2024-7-31 00:00:00,"27",$6713.00,"N","N",,"N","Y","N"
"749264545RR0001",2024-12-31 00:00:00,"27",$614509.00,"Y","N",,"N","N","N"
"749265518RR0001",2024-12-31 00:00:00,"27",$150000.00,"Y","N",,"N","N","N"
"749347928RR0001",2024-12-31 00:00:00,"27",$3957.00,"Y","N",,"Y","Y","Y"
"749394102RR0001",2024-12-31 00:00:00,"27",$151000.00,"Y","N",,"N","Y","N"
"749425070RR0001",2024-12-31 00:00:00,"27",$37285.00,"Y","N",,"N","N","N"
"749619094RR0001",2024-6-30 00:00:00,"27",$42918.00,"Y","N",,"N","N","N"
"749677514RR0001",2024-7-31 00:00:00,"27",$42676.00,"N","N",,"Y","Y","N"
"749887691RR0001",2024-12-31 00:00:00,"27",$280981.00,"Y","N",,"N","N","N"
"750067308RR0001",2024-12-31 00:00:00,"27",$1600.00,"N","N",,"N","Y","N"
"750271611RR0001",2024-12-31 00:00:00,"27",,"N","N",,"Y","Y","N"
"750285538RR0001",2024-12-31 00:00:00,"27",$13249.00,"N","N",,"Y","N","N"
"750406878RR0001",2024-12-31 00:00:00,"27",$229608.00,"Y","N",,"N","N","N"
"750543696RR0001",2024-12-31 00:00:00,"27",$129825.00,"Y","N",,"N","N","N"
"750593923RR0001",2024-12-31 00:00:00,"27",$24191.00,"Y","N",,"N","Y","N"
"750668519RR0001",2024-12-31 00:00:00,"27",$202631.00,"N","N",,"N","N","N"
"750991010RR0001",2024-3-31 00:00:00,"27",$16768.00,"N","N",,"Y","Y","N"
"751019324RR0001",2024-12-31 00:00:00,"27",$21873.00,"N","N",,"N","N","N"
"751117607RR0001",2024-12-31 00:00:00,"27",$164288.00,"Y","N",,"N","Y","N"
"751456476RR0001",2024-12-31 00:00:00,"27",$15316.00,"N","N",,"Y","Y","N"
"751489337RR0001",2024-12-31 00:00:00,"27",$1364.00,"Y",,,,,
"751537606RR0001",2024-12-31 00:00:00,"27",$20636.00,"N","N",,"Y","N","N"
"751638123RR0001",2024-12-31 00:00:00,"27",$49958.00,"N","N",,"N","Y","N"
"751696113RR0001",2024-5-31 00:00:00,"27",$33625.00,"Y","N",,"Y","Y","N"
"751779695RR0001",2024-12-31 00:00:00,"27",$503400.00,"Y","N",,"N","N","N"
"752013342RR0001",2024-12-31 00:00:00,"27",$2000.00,"Y","N",,"N","N","N"
"752083725RR0001",2024-12-31 00:00:00,"27",$488753.00,"Y","N",,"Y","N","N"
"752528125RR0001",2024-12-31 00:00:00,"27",$5555.00,"N","N",,"N","N","N"
"752753897RR0001",2024-7-31 00:00:00,"27",$24280.00,"Y","N",,"N","N","N"
"753088731RR0001",2024-12-31 00:00:00,"27",$400000.00,"Y","N",,"N","N","N"
"753117274RR0001",2024-12-31 00:00:00,"27",$35733.00,"Y","N",,"N","N","N"
"753543347RR0001",2024-12-31 00:00:00,"27",$1700.00,"Y","N",,"N","N","N"
"753629294RR0001",2024-8-31 00:00:00,"27",$16512.00,"N","N",,"Y","Y","N"
"753900141RR0001",2024-12-31 00:00:00,"27",$147821.00,"N","N",,"N","Y","N"
"754136323RR0001",2024-12-31 00:00:00,"27",,"N","N",,"Y","N","N"
"755287935RR0001",2024-9-30 00:00:00,"27",$920.00,"Y","N",,"N","N","N"
"755364742RR0001",2024-12-31 00:00:00,"27",$8019.00,"Y","N",,"N","N","N"
"755441508RR0001",2024-12-31 00:00:00,"27",$16550.00,"Y","N",,"N","Y","N"
"755896008RR0001",2024-12-31 00:00:00,"27",$77089.00,"N","N",,"N","Y","N"
"755968096RR0001",2024-12-31 00:00:00,"27",$4352.00,"Y","N",,"Y","Y","N"
"756083275RR0001",2024-12-31 00:00:00,"27",$389996.00,"Y","N",,"N","N","N"
"756246203RR0001",2024-12-31 00:00:00,"27",$56220.00,"Y","N",,"N","Y","N"
"756557542RR0001",2024-12-31 00:00:00,"27",$38887.00,"Y","N",,"N","N","N"
"756702734RR0002",2024-12-31 00:00:00,"27",$615.00,"Y","N",,"N","N","N"
"756931341RR0001",2024-12-31 00:00:00,"27",$52105.00,"Y","N",,"N","Y","N"
