"BN/Registration number","Fiscal period end","Form ID","100","110","111","112","120","130"
"711631911RR0001",2024-12-31 00:00:00,"27",,,,,,
"711633313RR0001",2024-12-31 00:00:00,"27",,,,,,
"711638924RR0001",2024-12-31 00:00:00,"27",,,,,,
"711657544RR0001",2024-6-30 00:00:00,"27",,,,,,
"711664482RR0001",2024-12-31 00:00:00,"27",,,,,,
"711664680RR0001",2024-7-31 00:00:00,"27","N","N",,,,
"711665547RR0001",2024-12-31 00:00:00,"27",,,,,,
"711678813RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"711709212RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"711725499RR0001",2024-12-31 00:00:00,"27",,,,,,
"711740605RR0001",2024-6-30 00:00:00,"27",,,,,,
"711752873RR0001",2024-12-31 00:00:00,"27",,,,,,
"711762294RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"711798918RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"711799528RR0001",2024-12-31 00:00:00,"27",,,,,,
"711800912RR0001",2024-12-31 00:00:00,"27",,,,,,
"711807271RR0001",2024-8-31 00:00:00,"27",,,,,,
"711818104RR0001",2024-8-31 00:00:00,"27",,,,,,
"711822338RR0001",2024-12-31 00:00:00,"27",,,,,,
"711842948RR0001",2024-3-31 00:00:00,"27",,,,,,
"711885525RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"711897074RR0001",2024-12-31 00:00:00,"27",,,,,,
"711901215RR0001",2024-12-31 00:00:00,"27",,,,,,
"711905075RR0001",2024-5-31 00:00:00,"27",,,,,,
"711908806RR0001",2024-12-31 00:00:00,"27",,,,,,
"711912097RR0001",2024-12-31 00:00:00,"27",,,,,,
"711915488RR0001",2024-12-31 00:00:00,"27",,,,,,
"711935130RR0001",2024-3-31 00:00:00,"27",,,,,,
"711943746RR0001",2024-12-31 00:00:00,"27",,,,,,
"711943886RR0001",2024-4-30 00:00:00,"27",,,,,,
"711950212RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"711957084RR0001",2024-5-31 00:00:00,"27",,,,,,
"711960930RR0001",2024-7-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"712017532RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"712021088RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"712036672RR0001",2024-12-31 00:00:00,"27",,,,,,
"712045483RR0001",2024-12-31 00:00:00,"27",,,,,,
"712066547RR0001",2024-6-30 00:00:00,"27",,,,,,
"712098417RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"712110675RR0001",2024-12-31 00:00:00,"27",,,,,,
"712156124RR0001",2024-12-31 00:00:00,"27",,,,,,
"712161884RR0001",2024-3-31 00:00:00,"27",,,,,,
"712168541RR0001",2024-6-30 00:00:00,"27",,,,,,
"712172477RR0001",2024-8-31 00:00:00,"27",,,,,,
"712202274RR0001",2024-12-31 00:00:00,"27",,,,,,
"712229004RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"712281609RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"712294875RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,,
"712321488RR0001",2024-12-31 00:00:00,"27",,,,,,
"712325539RR0001",2024-12-31 00:00:00,"27",,,,,,
"712328335RR0001",2024-6-1 00:00:00,"27",,,,,,
"712328491RR0001",2024-3-31 00:00:00,"27",,,,,,
"712329119RR0001",2024-12-31 00:00:00,"27",,,,,,
"712329713RR0001",2024-12-31 00:00:00,"27",,,,,,
"712333517RR0001",2024-8-31 00:00:00,"27",,,,,,
"712333806RR0001",2024-7-31 00:00:00,"27",,,,,,
"712356088RR0001",2024-12-31 00:00:00,"27",,,,,,
"712357938RR0001",2024-12-31 00:00:00,"27",,,,,,
"712366152RR0001",2024-12-31 00:00:00,"27",,,,,,
"712380286RR0001",2024-12-31 00:00:00,"27",,,,,,
"712381680RR0001",2024-12-31 00:00:00,"27",,,,,,
"712386317RR0001",2024-1-31 00:00:00,"27",,,,,,
"712408871RR0001",2024-6-30 00:00:00,"27",,,,,,
"712431287RR0001",2024-12-31 00:00:00,"27",,,,,,
"712461102RR0001",2024-12-31 00:00:00,"27",,,,,,
"712469717RR0001",2024-8-31 00:00:00,"27",,,,,,
"712514678RR0001",2024-12-31 00:00:00,"27",,,,,,
"712521327RR0001",2024-5-27 00:00:00,"27",,,,,,
"712528736RR0001",2024-7-31 00:00:00,"27",,,,,,
"712533736RR0001",2024-12-31 00:00:00,"27",,,,,,
"712534213RR0001",2024-12-31 00:00:00,"27",,,,,,
"712536689RR0001",2024-3-31 00:00:00,"27","N","N",,,"N","N"
"712539113RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"712545912RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"712550003RR0001",2024-12-31 00:00:00,"27",,,,,,
"712557537RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"712574680RR0001",2024-12-31 00:00:00,"27",,,,,,
"712590611RR0001",2024-12-31 00:00:00,"27",,,,,,
"712595941RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"712608470RR0001",2024-12-31 00:00:00,"27",,,,,,
"712609304RR0001",2024-12-31 00:00:00,"27",,,,,,
"712627082RR0001",2024-6-30 00:00:00,"27",,,,,,
"712633536RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"712638899RR0001",2024-12-31 00:00:00,"27",,,,,,
"712658707RR0001",2024-3-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"712742212RR0001",2024-12-31 00:00:00,"27",,,,,,
"712742683RR0001",2024-3-31 00:00:00,"27",,,,,,
"712759703RR0001",2024-12-31 00:00:00,"27",,,,,,
"712765346RR0001",2024-3-31 00:00:00,"27",,,,,,
"712768696RR0002",2024-3-31 00:00:00,"27","N","N",$5686224.00,,,
"712768712RR0001",2024-12-31 00:00:00,"27",,,,,,
"712795871RR0001",2024-3-31 00:00:00,"27",,,,,,
"712821909RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"712829472RR0001",2024-12-31 00:00:00,"27",,,,,,
"712867019RR0001",2024-6-30 00:00:00,"27","N","N",,,"N","N"
"712880814RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,,"N","N"
"712889138RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"712899103RR0001",2024-12-31 00:00:00,"27",,,,,,
"712908698RR0001",2024-7-31 00:00:00,"27",,,,,,
"712925734RR0001",2024-8-31 00:00:00,"27",,,,,,
"712987411RR0001",2024-11-30 00:00:00,"27",,,,,,
"712998509RR0001",2024-12-31 00:00:00,"27",,,,,,
"713014900RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"713015485RR0001",2024-12-31 00:00:00,"27",,,,,,
"713016285RR0001",2024-12-31 00:00:00,"27",,,,,,
"713020485RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"713026342RR0001",2024-12-31 00:00:00,"27",,,,,,
"713039543RR0001",2024-12-31 00:00:00,"27",,,,,,
"713039949RR0001",2024-12-31 00:00:00,"27",,,,,,
"713048502RR0001",2024-10-1 00:00:00,"27",,,,,,
"713080091RR0001",2024-12-31 00:00:00,"27",,,,,,
"713089340RR0001",2024-12-31 00:00:00,"27",,,,,,
"713092898RR0001",2024-3-31 00:00:00,"27",,,,,,
"713094290RR0001",2024-12-31 00:00:00,"27",,,,,,
"713096212RR0001",2024-8-31 00:00:00,"27",,,,,,
"713097616RR0001",2024-10-31 00:00:00,"27","N","N",,,"N","N"
"713108405RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713109098RR0001",2024-3-31 00:00:00,"27",,,,,,
"713116937RR0001",2024-12-31 00:00:00,"27",,,,,,
"713143139RR0002",2024-12-31 00:00:00,"27",,,,,,
"713146074RR0001",2024-12-31 00:00:00,"27",,,,,,
"713146272RR0001",2024-3-31 00:00:00,"27",,,,,,
"713152916RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713154516RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713154813RR0001",2024-12-31 00:00:00,"27",,,,,,
"713155331RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"713155513RR0001",2024-12-31 00:00:00,"27",,,,,,
"713156537RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713162303RR0001",2024-12-31 00:00:00,"27",,,,,,
"713163715RR0001",2024-3-31 00:00:00,"27",,,,,,
"713200277RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"713210128RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"713210144RR0001",2024-12-31 00:00:00,"27",,,,,,
"713212520RR0001",2024-1-31 00:00:00,"27",,,,,,
"713276012RR0001",2024-3-31 00:00:00,"27",,,,,,
"713284529RR0001",2024-12-31 00:00:00,"27",,,,,,
"713287118RR0001",2024-12-31 00:00:00,"27",,,,,,
"713289882RR0001",2024-12-31 00:00:00,"27",,,,,,
"713293926RR0001",2024-6-30 00:00:00,"27",,,,,,
"713294486RR0001",2024-12-31 00:00:00,"27",,,,,,
"713295681RR0001",2024-12-31 00:00:00,"27",,,,,,
"713296499RR0001",2024-12-31 00:00:00,"27",,,,,,
"713297893RR0001",2024-3-31 00:00:00,"27",,,,,,
"713306124RR0001",2024-12-31 00:00:00,"27",,,,,,
"713313518RR0001",2024-8-31 00:00:00,"27",,,,,,
"713315810RR0001",2024-9-30 00:00:00,"27",,,,,,
"713318525RR0001",2024-12-31 00:00:00,"27",,,,,,
"713350080RR0001",2024-12-31 00:00:00,"27",,,,,,
"713372936RR0001",2024-8-31 00:00:00,"27",,,,,,
"713395911RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713397081RR0001",2024-12-31 00:00:00,"27",,,,,,
"713403111RR0001",2024-8-31 00:00:00,"27",,,,,,
"713442879RR0001",2024-3-31 00:00:00,"27",,,,,,
"713482297RR0001",2024-1-31 00:00:00,"27",,,,,,
"713497881RR0001",2024-12-31 00:00:00,"27",,,,,,
"713516680RR0001",2024-8-31 00:00:00,"27","N","N",,,,
"713533412RR0001",2024-3-31 00:00:00,"27",,,,,,
"713535219RR0001",2024-12-31 00:00:00,"27",,,,,,
"713541415RR0001",2024-4-30 00:00:00,"27",,,,,,
"713552610RR0001",2024-12-31 00:00:00,"27",,,,,,
"713553816RR0001",2024-12-31 00:00:00,"27",,,,,,
"713560944RR0001",2024-12-31 00:00:00,"27",,,,,,
"713562411RR0001",2024-12-31 00:00:00,"27",,,,,,
"713562817RR0001",2024-12-31 00:00:00,"27",,,,,,
"713565612RR0001",2024-4-30 00:00:00,"27",,,,,,
"713582286RR0001",2024-12-31 00:00:00,"27",,,,,,
"713583086RR0001",2024-12-31 00:00:00,"27",,,,,,
"713595478RR0001",2024-12-31 00:00:00,"27",,,,,,
"713600716RR0001",2024-12-31 00:00:00,"27",,,,,,
"713641348RR0001",2024-12-31 00:00:00,"27",,,,,,
"713652352RR0001",2024-6-30 00:00:00,"27",,,,,,
"713653103RR0001",2024-3-31 00:00:00,"27","N","N",,,"N","N"
"713654093RR0001",2024-6-30 00:00:00,"27",,,,,,
"713671873RR0001",2024-3-31 00:00:00,"27",,,,,,
"713673341RR0001",2024-12-31 00:00:00,"27",,,,,,
"713674927RR0001",2024-12-31 00:00:00,"27",,,,,,
"713675288RR0001",2024-6-30 00:00:00,"27",,,,,,
"713675320RR0001",2024-12-31 00:00:00,"27",,,,,,
"713704104RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713718906RR0001",2024-12-31 00:00:00,"27",,,,,,
"713730000RR0001",2024-12-31 00:00:00,"27",,,,,,
"713734689RR0001",2024-12-31 00:00:00,"27",,,,,,
"713736288RR0001",2024-12-31 00:00:00,"27",,,,,,
"713742005RR0001",2024-2-28 00:00:00,"27",,,,,,
"713750099RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713755890RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713808277RR0001",2024-12-31 00:00:00,"27",,,,,,
"713840205RR0001",2024-12-31 00:00:00,"27",,,,,,
"713845535RR0001",2024-12-31 00:00:00,"27",,,,,,
"713845733RR0001",2024-12-31 00:00:00,"27",,,,,,
"713855351RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713878320RR0001",2024-12-31 00:00:00,"27",,,,,,
"713882702RR0001",2024-12-31 00:00:00,"27",,,,,,
"713894749RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713898724RR0001",2024-4-30 00:00:00,"27",,,,,,
"713900082RR0001",2024-10-31 00:00:00,"27",,,,,,
"713920742RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"713970697RR0001",2024-12-31 00:00:00,"27",,,,,,
"713976736RR0001",2024-3-31 00:00:00,"27",,,,,,
"713987303RR0001",2024-12-31 00:00:00,"27",,,,,,
"714000940RR0001",2024-12-31 00:00:00,"27",,,,,,
"714022522RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714024528RR0001",2024-7-31 00:00:00,"27",,,,,,
"714045481RR0001",2024-7-31 00:00:00,"27",,,,,,
"714054095RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714066529RR0001",2024-12-31 00:00:00,"27",,,,,,
"714071149RR0001",2024-8-31 00:00:00,"27",,,,,,
"714075215RR0001",2024-12-31 00:00:00,"27",,,,,,
"714078342RR0001",2024-5-31 00:00:00,"27",,,,,,
"714083524RR0001",2024-12-31 00:00:00,"27",,,,,,
"714085008RR0001",2024-12-31 00:00:00,"27",,,,,,
"714097219RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"714109121RR0001",2024-12-31 00:00:00,"27",,,,,,
"714119401RR0001",2024-12-31 00:00:00,"27",,,,,,
"714128915RR0001",2024-12-31 00:00:00,"27",,,,,,
"714134616RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714204609RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714208543RR0001",2024-12-31 00:00:00,"27",,,,,,
"714254687RR0001",2024-3-31 00:00:00,"27",,,,,,
"714269529RR0001",2024-3-31 00:00:00,"27",,,,,,
"714272291RR0001",2024-6-30 00:00:00,"27",,,,,,
"714280682RR0001",2024-6-30 00:00:00,"27",,,,,,
"714290418RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"714293479RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714296308RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714367208RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714438892RR0001",2024-12-31 00:00:00,"27",,,,,,
"714477940RR0001",2024-12-31 00:00:00,"27",,,,,,
"714478518RR0001",2024-12-31 00:00:00,"27",,,,,,
"714479086RR0001",2024-6-30 00:00:00,"27",,,,,,
"714550472RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"714585726RR0001",2024-6-30 00:00:00,"27",,,,,,
"714592326RR0001",2024-3-31 00:00:00,"27",,,,,,
"714594728RR0001",2024-12-31 00:00:00,"27",,,,,,
"714602281RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"714605276RR0001",2024-12-31 00:00:00,"27",,,,,,
"714653524RR0001",2024-12-31 00:00:00,"27",,,,,,
"714670130RR0001",2024-7-31 00:00:00,"27",,,,,,
"714670338RR0001",2024-12-31 00:00:00,"27",,,,,,
"714741279RR0001",2024-8-31 00:00:00,"27","N","N",,,"N","N"
"714760923RR0001",2024-3-31 00:00:00,"27","N","N",,,,
"714777216RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714784931RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714840881RR0001",2024-12-31 00:00:00,"27",,,,,,
"714860400RR0001",2024-12-31 00:00:00,"27",,,,,,
"714880911RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"714901899RR0001",2024-12-31 00:00:00,"27",,,,,,
"714913670RR0001",2024-12-31 00:00:00,"27",,,,,,
"714916699RR0001",2024-12-31 00:00:00,"27",,,,,,
"714919693RR0001",2024-6-30 00:00:00,"27",,,,,,
"714926904RR0001",2024-6-30 00:00:00,"27",,,,,,
"714934734RR0001",2024-12-31 00:00:00,"27",,,,,,
"714940707RR0001",2024-12-31 00:00:00,"27",,,,,,
"714955275RR0001",2024-12-31 00:00:00,"27",,,,,,
"714976123RR0001",2024-3-31 00:00:00,"27","N","N",$5435.00,,,
"714993698RR0001",2024-3-31 00:00:00,"27",,,,,,
"715012332RR0001",2024-3-31 00:00:00,"27",,,,,,
"715017281RR0001",2024-12-31 00:00:00,"27",,,,,,
"715017885RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715032116RR0001",2024-8-31 00:00:00,"27",,,,,,
"715037610RR0001",2024-12-31 00:00:00,"27",,,,,,
"715053807RR0001",2024-12-31 00:00:00,"27",,,,,,
"715058111RR0001",2024-8-31 00:00:00,"27",,,,,,
"715076741RR0001",2024-12-31 00:00:00,"27",,,,,,
"715079695RR0001",2024-12-31 00:00:00,"27",,,,,,
"715090346RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715110094RR0001",2024-4-30 00:00:00,"27",,,,,,
"715113536RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715129094RR0001",2024-7-31 00:00:00,"27",,,,,,
"715131322RR0001",2024-3-31 00:00:00,"27",,,,,,
"715135406RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715170411RR0001",2024-3-31 00:00:00,"27",,,,,,
"715179719RR0001",2024-12-31 00:00:00,"27",,,,,,
"715183414RR0001",2024-12-31 00:00:00,"27",,,,,,
"715199881RR0001",2024-12-31 00:00:00,"27","N","N",$435.00,,"N","N"
"715206918RR0001",2024-6-30 00:00:00,"27",,,,,,
"715217477RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"715219135RR0001",2024-12-31 00:00:00,"27",,,,,,
"715228318RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715237210RR0001",2024-9-30 00:00:00,"27",,,,,,
"715246609RR0001",2024-12-31 00:00:00,"27",,,,,,
"715247946RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715251948RR0001",2024-12-31 00:00:00,"27",,,,,,
"715263885RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715278909RR0001",2024-12-31 00:00:00,"27",,,,,,
"715295747RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715297115RR0001",2024-8-31 00:00:00,"27",,,,,,
"715297917RR0001",2024-6-30 00:00:00,"27",,,,,,
"715307112RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715310520RR0001",2024-3-31 00:00:00,"27",,,,,,
"715311213RR0001",2024-12-31 00:00:00,"27",,,,,,
"715315719RR0001",2024-12-31 00:00:00,"27",,,,,,
"715348686RR0001",2024-12-31 00:00:00,"27",,,,,,
"715360129RR0002",2024-4-30 00:00:00,"27",,,,,,
"715395521RR0001",2024-3-31 00:00:00,"27",,,,,,
"715396008RR0001",2024-11-30 00:00:00,"27","N","N",,,"N","N"
"715408407RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715491676RR0001",2024-12-31 00:00:00,"27","N","N",$17653.00,$0.00,"N","N"
"715494936RR0001",2024-3-31 00:00:00,"27",,,,,,
"715505517RR0001",2024-12-31 00:00:00,"27","N","N",,,,
"715507323RR0001",2024-6-30 00:00:00,"27",,,,,,
"715514113RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715537742RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"715539714RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715552097RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715559712RR0001",2024-4-30 00:00:00,"27","N","N",$68459206.00,,"N","N"
"715593075RR0001",2024-12-31 00:00:00,"27",,,,,,
"715596292RR0001",2024-12-31 00:00:00,"27",,,,,,
"715602892RR0001",2024-12-31 00:00:00,"27",,,,,,
"715615308RR0001",2024-12-31 00:00:00,"27",,,,,,
"715620308RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715623930RR0001",2024-12-31 00:00:00,"27",,,,,,
"715624128RR0001",2024-3-31 00:00:00,"27",,,,,,
"715627105RR0001",2024-4-30 00:00:00,"27",,,,,,
"715663282RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"715667739RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"715670915RR0001",2024-9-30 00:00:00,"27",,,,,,
"715683686RR0001",2024-3-31 00:00:00,"27","N","N",,,"N","N"
"715691879RR0001",2024-3-31 00:00:00,"27",,,,,,
"715730941RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"715737128RR0001",2024-6-30 00:00:00,"27",,,,,,
"715758736RR0002",2024-8-31 00:00:00,"27",,,,,,
"715769519RR0001",2024-8-31 00:00:00,"27",,,,,,
"715769915RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715772117RR0001",2024-8-31 00:00:00,"27",,,,,,
"715773727RR0001",2024-12-31 00:00:00,"27",,,,,,
"715788089RR0001",2024-12-31 00:00:00,"27",,,,,,
"715793287RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715793691RR0001",2024-8-31 00:00:00,"27",,,,,,
"715798740RR0001",2024-12-31 00:00:00,"27",,,,,,
"715833349RR0001",2024-12-31 00:00:00,"27",,,,,,
"715840815RR0001",2024-6-30 00:00:00,"27","N","N",,,"N","N"
"715850079RR0001",2024-12-31 00:00:00,"27",,,,,,
"715870341RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"715890331RR0001",2024-12-31 00:00:00,"27",,,,,,
"715899340RR0001",2024-12-31 00:00:00,"27",,,,,,
"715971297RR0001",2024-11-30 00:00:00,"27","N","N",,,"N","N"
"715999488RR0001",2024-8-31 00:00:00,"27",,,,,,
"716004270RR0001",2024-12-31 00:00:00,"27",,,,,,
"716006275RR0001",2024-4-30 00:00:00,"27",,,,,,
"716019286RR0001",2024-8-31 00:00:00,"27",,,,,,
"716020086RR0001",2024-8-31 00:00:00,"27",,,,,,
"716021480RR0001",2024-8-31 00:00:00,"27",,,,,,
"716029681RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"716036298RR0001",2024-12-31 00:00:00,"27",,,,,,
"716037080RR0001",2024-3-31 00:00:00,"27",,,,,,
"716040332RR0001",2024-12-31 00:00:00,"27",,,,,,
"716049739RR0001",2024-6-30 00:00:00,"27",,,,,,
"716050737RR0001",2024-12-31 00:00:00,"27",,,,,,
"716066915RR0001",2024-12-31 00:00:00,"27",,,,,,
"716069513RR0001",2024-3-31 00:00:00,"27",,,,,,
"716082805RR0001",2024-8-31 00:00:00,"27","N","N",,,,
"716120530RR0001",2024-12-31 00:00:00,"27",,,,,,
"716130414RR0001",2024-12-31 00:00:00,"27",,,,,,
"716150206RR0001",2024-6-30 00:00:00,"27",,,,,,
"716155205RR0001",2024-12-31 00:00:00,"27",,,,,,
"716167218RR0001",2024-12-31 00:00:00,"27",,,,,,
"716171129RR0001",2024-12-31 00:00:00,"27",,,,,,
"716176474RR0001",2024-4-30 00:00:00,"27","N","N",$20246.00,$14898.00,"N","N"
"716178736RR0001",2024-5-31 00:00:00,"27",,,,,,
"716186697RR0001",2024-12-31 00:00:00,"27",,,,,,
"716198817RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"716235098RR0001",2024-12-31 00:00:00,"27",,,,,,
"716236328RR0001",2024-1-31 00:00:00,"27",,,,,,
"716236906RR0001",2024-12-31 00:00:00,"27",,,,,,
"716255401RR0001",2024-4-30 00:00:00,"27",,,,,,
"716256482RR0001",2024-6-30 00:00:00,"27",,,,,,
"716259940RR0001",2024-12-31 00:00:00,"27",,,,,,
"716264288RR0001",2024-8-31 00:00:00,"27",,,,,,
"716265087RR0001",2024-12-31 00:00:00,"27",,,,,,
"716272703RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"716273081RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"716274691RR0001",2024-12-31 00:00:00,"27",,,,,,
"716306618RR0001",2024-12-31 00:00:00,"27",,,,,,
"716309406RR0001",2024-12-31 00:00:00,"27",,,,,,
"716313143RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"716327002RR0001",2024-12-31 00:00:00,"27",,,,,,
"716327804RR0001",2024-12-31 00:00:00,"27",,,,,,
"716341532RR0001",2024-3-31 00:00:00,"27",,,,,,
"716362512RR0001",2024-12-31 00:00:00,"27",,,,,,
"716419502RR0001",2024-12-31 00:00:00,"27",,,,,,
"716426093RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"716428958RR0001",2024-1-10 00:00:00,"27",,,,,,
"716433123RR0001",2024-12-31 00:00:00,"27",,,,,,
"716435938RR0001",2024-12-31 00:00:00,"27",,,,,,
"716478680RR0001",2024-12-31 00:00:00,"27",,,,,,
"716504535RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,$0.00,"N","N"
"716504881RR0001",2024-8-31 00:00:00,"27",,,,,,
"716508684RR0001",2024-8-31 00:00:00,"27",,,,,,
"716510342RR0001",2024-12-31 00:00:00,"27",,,,,,
"716532304RR0001",2024-12-31 00:00:00,"27",,,,,,
"716534128RR0001",2024-12-31 00:00:00,"27",,,,,,
"716538533RR0001",2024-12-31 00:00:00,"27",,,,,,
"716543475RR0001",2024-6-30 00:00:00,"27",,,,,,
"716564208RR0001",2024-12-31 00:00:00,"27",,,,,,
"716565296RR0001",2024-12-31 00:00:00,"27",,,,,,
"716570007RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"716584537RR0001",2024-8-31 00:00:00,"27",,,,,,
"716591474RR0001",2024-12-31 00:00:00,"27",,,,,,
"716616875RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"716655139RR0001",2024-12-31 00:00:00,"27",,,,,,
"716657283RR0001",2024-12-31 00:00:00,"27",,,,,,
"716657473RR0001",2024-12-31 00:00:00,"27",,,,,,
"716659529RR0001",2024-6-30 00:00:00,"27","N","N",,,,
"716662093RR0001",2024-12-31 00:00:00,"27",,,,,,
"716706700RR0001",2024-12-31 00:00:00,"27",,,,,,
"716711734RR0001",2024-12-31 00:00:00,"27",,,,,,
"716745286RR0001",2024-3-31 00:00:00,"27",,,,,,
"716745518RR0001",2024-4-30 00:00:00,"27",,,,,,
"716781323RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"716787932RR0001",2024-12-31 00:00:00,"27","N","N",$0.00,,"N","N"
"716793906RR0001",2024-12-31 00:00:00,"27",,,,,,
"716834304RR0001",2024-12-31 00:00:00,"27",,,,,,
"716838115RR0001",2024-9-30 00:00:00,"27",,,,,,
"716848312RR0001",2024-12-31 00:00:00,"27","N","N",,,"N","N"
"716848544RR0001",2024-7-31 00:00:00,"27",,,,,,
"716853106RR0001",2024-12-31 00:00:00,"27",,,,,,
"716853304RR0001",2024-6-30 00:00:00,"27","N","N",$0.00,$0.00,,
"716856273RR0002",2024-7-31 00:00:00,"27",,,,,,
"716858485RR0001",2024-1-31 00:00:00,"27",,,,,,
"716873104RR0001",2024-3-31 00:00:00,"27",,,,,,
"716891130RR0001",2024-12-31 00:00:00,"27",,,,,,
"716916895RR0001",2024-4-30 00:00:00,"27",,,,,,
"716919899RR0001",2024-8-31 00:00:00,"27","N","N",$29496.00,,"N","N"
