"BN/Registration number","Fiscal period end","Form ID","300","305","310","315","320","325","330","335","340","345","370","380","390"
"118819416RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,1,$29607.00,$80543.00
"118819531RR0001",2024-4-30 00:00:00,"27",1932,,,,,,,7,1,2,4214,$38892430.00,$260263779.00
"118819564RR0001",2024-3-31 00:00:00,"27",81,,,9,1,,,,,,44,$578262.00,$7134978.00
"118819655RR0001",2024-3-31 00:00:00,"27",571,,,,2,3,4,,1,,448,$21009360.00,$82322814.00
"118819770RR0001",2024-12-31 00:00:00,"27",7,3,4,,,,,,,,,$26605.00,$409281.00
"118819804RR0001",2024-12-31 00:00:00,"27",2,,1,1,,,,,,,2,$7272.00,$136340.00
"118820059RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,6,$28490.00,$67542.00
"118820067RR0001",2024-12-31 00:00:00,"27",4,1,2,1,,,,,,,4,$35753.00,$310948.00
"118820091RR0001",2024-12-12 00:00:00,"27",4,4,,,,,,,,,3,$26139.00,$185447.00
"118820109RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,,$36000.00
"118820158RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,1,$17342.00,$59280.00
"118820695RR0001",2024-12-31 00:00:00,"27",4,,4,,,,,,,,3,$53818.00,$253738.00
"118820760RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,1,$107572.00,$107572.00
"118820778RR0001",2024-6-30 00:00:00,"27",7,,7,,,,,,,,4,$194646.00,$768839.00
"118820901RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,1,$22764.00,$22764.00
"118820950RR0001",2024-12-31 00:00:00,"27",2,,2,,,,,,,,2,$19771.00,$128342.00
"118821099RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,1,$1750.00,$1750.00
"118821156RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,5,$44553.00,$44553.00
"118821255RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,2,$51024.00,$51024.00
"118821313RR0001",2024-6-30 00:00:00,"27",1,,,1,,,,,,,20,$197248.00,$279248.00
"118821396RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,,,$47040.00
"118821545RR0001",2024-12-31 00:00:00,"27",10,1,8,1,,,,,,,19,$295297.00,$1214453.00
"118821552RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,7,$256795.00,$416158.00
"118821578RR0001",2024-3-31 00:00:00,"27",60,,6,3,1,,,,,,25,$350000.00,$4441517.00
"118821628RR0001",2024-8-31 00:00:00,"27",4,,4,,,,,,,,4,$53152.00,$346865.00
"118821636RR0001",2024-12-31 00:00:00,"27",,,,1,,,,,,,3,$63660.00,$153781.00
"118821800RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,2,$16757.00,$16757.00
"118822006RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,8,$32864.00,$32864.00
"118822071RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,2,$5895.00,$5895.00
"118822089RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,1,$15842.00,$16842.00
"118822253RR0001",2024-12-31 00:00:00,"27",4,,4,,,,,,,,15,$89371.00,$337161.00
"118822352RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,,,$34936.00
"118822584RR0001",2024-3-31 00:00:00,"27",5,,5,,,,,,,,3,$50162.00,$248279.00
"118822618RR0001",2024-12-31 00:00:00,"27",2,1,1,,,,,,,,,,$82001.00
"118822907RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,,,
"118822972RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,,,$86420.00
"118822998RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,2,$33767.00,$147807.00
"118823111RR0001",2024-3-31 00:00:00,"27",315,,,8,1,1,,,,,152,$2457497.00,$16239659.00
"118823228RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,,,$54163.00
"118823244RR0001",2024-3-31 00:00:00,"27",300,,,24,2,1,1,,,,144,$4930405.00,$25618176.00
"118823269RR0001",2024-8-31 00:00:00,"27",63,,,4,3,,2,,1,,161,$1440182.00,$7431879.00
"118823277RR0001",2024-12-31 00:00:00,"27",3,2,,1,,,,,,,36,$419280.00,$595193.00
"118823327RR0001",2024-8-31 00:00:00,"27",2,2,,,,,,,,,41,$107313.00,$164020.00
"118823376RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,0,,$74296.00
"118823418RR0001",2024-6-30 00:00:00,"27",13,,8,1,,,,1,,,22,$359769.00,$1530667.00
"118823442RR0001",2024-6-30 00:00:00,"27",17,,7,3,,,,,,,5,$40611.00,$1187153.00
"118823459RR0001",2024-3-31 00:00:00,"27",423,,,1,5,3,,1,,,163,$2369374.00,$24628549.00
"118823475RR0001",2024-12-31 00:00:00,"27",81,,,7,2,1,,,,,57,$1257890.00,$6540696.00
"118823483RR0001",2024-3-31 00:00:00,"27",43,,4,5,,1,,,,,2,$61518.00,$3313875.00
"118823525RR0001",2024-6-30 00:00:00,"27",5,,4,1,,,,,,,1,$28750.00,$342226.00
"118823624RR0001",2024-3-31 00:00:00,"27",2,,,,,,,,,,8,$122497.00,$372189.00
"118823632RR0001",2024-12-31 00:00:00,"27",87,,,6,3,1,,,,,69,$410773.00,$6238691.00
"118823640RR0001",2024-3-31 00:00:00,"27",,,,,9,1,,,,,12,$220622.00,$10622923.00
"118823657RR0001",2024-3-31 00:00:00,"27",151,,,7,1,1,,1,,,53,$1441158.00,$12569965.00
"118823673RR0001",2024-12-31 00:00:00,"27",3,,2,1,,,,,,,1,$44040.00,$210589.00
"118823681RR0001",2024-8-31 00:00:00,"27",59,35,19,4,1,,,,,,110,$720699.00,$2918109.00
"118823699RR0001",2024-10-31 00:00:00,"27",,,,,,,,,,,32,$168400.00,$168400.00
"118823715RR0001",2024-3-31 00:00:00,"27",35,,,9,1,,,,,,,,$3245413.00
"118823731RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,2,$12075.00,$12075.00
"118823749RR0001",2024-12-31 00:00:00,"27",38,,8,1,1,,,,,,13,$241397.00,$2747430.00
"118823780RR0001",2024-12-31 00:00:00,"27",3,,1,2,,,,,,,3,$16104.00,$305315.00
"118823830RR0001",2024-6-30 00:00:00,"27",28,0,4,4,2,,,,,,6,$98369.00,$1772532.00
"118823855RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,1,$21248.00,$21248.00
"118823863RR0001",2024-6-30 00:00:00,"27",30,,,3,5,1,,1,,,64,$4941604.00,$7576043.00
"118823962RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,2,$5309.00,$5309.00
"118823996RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,2,$27025.00,$27025.00
"118824002RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,,$7192.00,$7192.00
"118824010RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,1,$21541.00,$21541.00
"118824135RR0001",2024-3-31 00:00:00,"27",502,,,,8,1,1,,,,223,$3146827.00,$28019763.00
"118824192RR0001",2024-12-31 00:00:00,"27",248,,,,5,,4,,,1,641,$7676144.00,$26981477.00
"118824390RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,2,$8050.00,$69203.00
"118824440RR0001",2024-12-31 00:00:00,"27",1,,,,,,,,,,,,$42900.00
"118824465RR0001",2024-12-31 00:00:00,"27",3,,2,1,,,,,,,2,$68081.00,$286402.00
"118824481RR0001",2024-12-31 00:00:00,"27",26,,6,3,1,,,,,,11,$201654.00,$1809899.00
"118824523RR0001",2024-4-30 00:00:00,"27",1,,1,,,,,,,,,,$66314.00
"118824580RR0001",2024-12-31 00:00:00,"27",3,,3,,,,,,,,3,$54396.00,$236862.00
"118824622RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,,$12467.00,$93431.00
"118824705RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,2,$38128.00,$120714.00
"118824739RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,3,$73479.00,$161347.00
"118824747RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,4,$117460.00,$230861.00
"118824770RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,,,$27272.00
"118824804RR0001",2024-12-31 00:00:00,"27",2,,2,,,,,,,,2,$5633.00,$117457.00
"118824838RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,,,$40020.00
"118824846RR0001",2024-12-31 00:00:00,"27",1,,,,,,,,,,,,
"118824853RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,3,$18797.00,$106693.00
"118825017RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,2,$6997.00,$41844.00
"118825132RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,0,$0.00,$23813.00
"118825140RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,,,$27397.00
"118825181RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,1,$200.00,$8197.00
"118825355RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,,,$94654.00
"118825397RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,,,$48807.00
"118825413RR0001",2024-12-31 00:00:00,"27",40,,9,1,,,,,,,34,$1583504.00,$1894189.00
"118825538RR0001",2024-12-31 00:00:00,"27",3,,2,1,,,,,,,0,$0.00,$215010.00
"118825629RR0001",2024-12-31 00:00:00,"27",2,1,1,,,,,,,,4,$33306.00,$144020.00
"118825645RR0001",2024-12-31 00:00:00,"27",8,4,4,,,,,,,,5,$33044.00,$365544.00
"118825694RR0001",2024-12-31 00:00:00,"27",2,,2,,,,,,,,1,$4746.00,$119214.00
"118825777RR0001",2024-12-31 00:00:00,"27",0,,,,,,,,,,4,$18455.00,$18455.00
"118825801RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,3,$38604.00,$38604.00
"118825819RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,2,$44459.00,$122092.00
"118825843RR0001",2024-12-31 00:00:00,"27",6,5,,1,,,,,,,4,$24084.00,$146353.00
"118825868RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,1,$4455.00,$48455.00
"118825884RR0001",2024-12-31 00:00:00,"27",4,1,1,2,,,,,,,1,$14845.00,$258700.00
"118825900RR0001",2024-8-31 00:00:00,"27",25,,6,3,1,,,,,,47,$1495050.00,$4004488.00
"118825991RR0001",2024-12-31 00:00:00,"27",1,,,,,,,,,,,,
"118826056RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,6,$34646.00,$147503.00
"118826098RR0001",2024-3-31 00:00:00,"27",8,6,2,,,,,,,,3,,$352758.00
"118826205RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,1,$300.00,$9260.00
"118826221RR0001",2024-8-31 00:00:00,"27",28,,,9,1,,,,,,34,$690767.00,$3587333.00
"118826270RR0001",2024-3-31 00:00:00,"27",811,,,,,,3,2,4,1,553,$29766276.00,$142255747.00
"118826288RR0001",2024-3-31 00:00:00,"27",11,,6,3,,1,,,,,,,$1070767.00
"118826296RR0001",2024-12-31 00:00:00,"27",4,,4,,,,,,,,18,$125661.00,$324491.00
"118826312RR0001",2024-10-31 00:00:00,"27",,,,,,,,,,,1,,$11355.00
"118826379RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,,,$55242.00
"118826486RR0001",2024-12-31 00:00:00,"27",4,1,2,1,,,,,,,46,$650116.00,$905121.00
"118826494RR0001",2024-3-31 00:00:00,"27",1165,,,,,3,4,3,,,650,$11565125.00,$119717204.00
"118826502RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,,,$93139.00
"118826528RR0001",2024-12-31 00:00:00,"27",0,,,,,,,,,,25,$152155.00,$152155.00
"118826544RR0001",2024-3-31 00:00:00,"27",6,,,,,,,,,,95,$258726.00,$459915.00
"118826551RR0001",2024-12-31 00:00:00,"27",0,,,,,,,,,,10,$90999.00,$90999.00
"118826577RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,,,$9422.00
"118826627RR0001",2024-12-31 00:00:00,"27",2,,,2,,,,,,,1,$9342.00,$205543.00
"118826650RR0001",2024-12-31 00:00:00,"27",3,,2,1,,,,,,,1,$10634.00,$316811.00
"118826684RR0001",2024-3-31 00:00:00,"27",8,,7,1,,,,,,,7,$399785.00,$861310.00
"118826692RR0001",2024-3-31 00:00:00,"27",120,,,9,1,,,,,,207,$4013834.00,$11185610.00
"118826775RR0001",2024-3-31 00:00:00,"27",12,,10,,,,,,,,44,$633926.00,$2180898.00
"118826924RR0002",2024-12-31 00:00:00,"27",1,,1,,,,,,,,2,$4436.00,$49436.00
"118826965RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,34,$47384.00,$76126.00
"118827054RR0001",2024-12-31 00:00:00,"27",7,6,,,1,,,,,,7,$34697.00,$376117.00
"118827096RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,17,$127010.00,$223228.00
"118827120RR0001",2024-3-31 00:00:00,"27",16,,10,,,,,,,,607,$2330336.00,$3218767.00
"118827153RR0001",2024-12-31 00:00:00,"27",6,57,4,1,0,0,0,0,0,0,56,$378567.00,$711638.00
"118827237RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,12,$52483.00,$129090.00
"118827286RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,10,$35184.00,$43416.00
"118827294RR0001",2024-12-31 00:00:00,"27",3,1,2,,,,,,,,32,$143226.00,$299224.00
"118827344RR0001",2024-9-30 00:00:00,"27",3,,1,1,,,,,1,,105,$376683.00,$839070.00
"118827351RR0001",2024-10-31 00:00:00,"27",0,0,0,0,0,0,0,0,0,0,9,$59536.00,$59536.00
"118827435RR0001",2024-9-30 00:00:00,"27",2,,2,,,,,,,,48,$146000.00,$319521.00
"118827476RR0001",2024-10-31 00:00:00,"27",0,,,,,,,,,,23,$113220.00,$113220.00
"118827492RR0001",2024-3-31 00:00:00,"27",3,3,,,,,,,,,5,,
"118827542RR0001",2024-10-31 00:00:00,"27",2,,2,,,,,,,,49,$252457.00,$378001.00
"118827559RR0001",2024-8-31 00:00:00,"27",13,4,9,,,,,,,,86,$550949.00,$1400039.00
"118827583RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,3,$15844.00,$15844.00
"118827617RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,28,$123006.00,$200493.00
"118827641RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,6,$54191.00,$54191.00
"118827658RR0001",2024-12-31 00:00:00,"27",3,3,,,,,,,,,12,$53736.00,$183735.00
"118827682RR0001",2024-10-31 00:00:00,"27",36,3,6,1,,,,,,,152,$742842.00,$2254002.00
"118827708RR0001",2024-9-30 00:00:00,"27",2,,2,,,,,,,,28,$321646.00,$426033.00
"118827740RR0001",2024-12-31 00:00:00,"27",1,23,,,,,,,,,22,$207132.00,$207132.00
"118827781RR0001",2024-10-31 00:00:00,"27",2,1,,1,,,,,,,50,$193045.00,$359921.00
"118827823RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,27,$214264.00,$268106.00
"118827849RR0001",2024-6-30 00:00:00,"27",528,,,6,3,1,,,,,222,$4696296.00,$22447356.00
"118827898RR0001",2024-6-30 00:00:00,"27",99,,,6,4,,,,,,455,$6976248.00,$16693047.00
"118827922RR0001",2024-9-30 00:00:00,"27",,,1,,,,,,,,24,$138883.00,$181582.00
"118827971RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,2,$6250.00,$71383.00
"118828052RR0001",2024-8-31 00:00:00,"27",24,,9,1,,,,,,,2,$57715.00,$1285856.00
"118828128RR0001",2024-9-30 00:00:00,"27",1,,,,1,,,,,,19,$465456.00,$639653.00
"118828169RR0001",2024-12-31 00:00:00,"27",3,1,2,,,,,,,,2,$28700.00,$179260.00
"118828235RR0001",2024-4-30 00:00:00,"27",2,1,,1,,,,,,,5,$119916.00,$278150.00
"118828565RR0001",2024-12-31 00:00:00,"27",7,0,6,0,0,1,0,0,0,0,3,$24668.00,$461101.00
"118828615RR0001",2024-9-30 00:00:00,"27",1,,1,,,,,,,,1,$4658.00,$46722.00
"118828631RR0001",2024-12-31 00:00:00,"27",14,,5,2,1,1,1,,,,2,$38067.00,$1415273.00
"118828698RR0001",2024-12-31 00:00:00,"27",18,,,4,3,1,1,,1,,8,$620622.00,$1912064.00
"118828896RR0001",2024-3-31 00:00:00,"27",11,9,1,,,,,,,,5,,$434922.00
"118828904RR0001",2024-3-31 00:00:00,"27",3,,2,1,,,,,,,1,$43995.00,$290315.00
"118828979RR0001",2024-3-31 00:00:00,"27",42,,9,1,,,,,,,49,$1389244.00,$4395319.00
"118829035RR0001",2024-6-30 00:00:00,"27",13,,6,3,1,,,,,,3,$17963.00,$1193671.00
"118829043RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,1,$4020.00,$4020.00
"118829183RR0001",2024-3-31 00:00:00,"27",20,,8,2,,,,,,,33,$224569.00,$1588421.00
"118829225RR0001",2024-2-28 00:00:00,"27",22,41,8,,,,,,,,26,,$758122.00
"118829258RR0001",2024-3-31 00:00:00,"27",66,,9,1,,,,,,,101,$2163385.00,$5092338.00
"118829274RR0001",2024-3-31 00:00:00,"27",91,,9,1,,,,,,,31,,$4798159.00
"118829316RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,2,$25100.00,$25100.00
"118829357RR0001",2024-12-31 00:00:00,"27",9,,5,2,1,1,,,,,0,$0.00,$958859.00
"118829365RR0001",2024-7-31 00:00:00,"27",1,,,1,,,,,,,,,$115824.00
"118829449RR0001",2024-3-31 00:00:00,"27",5,,4,,1,,,,,,4,$50564.00,$435931.00
"118829480RR0001",2024-3-31 00:00:00,"27",15,,,4,3,2,,1,,,1,$12554.00,$1813488.00
"118829548RR0001",2024-12-31 00:00:00,"27",6,,3,2,,1,,,,,1,$33558.00,$669963.00
"118829597RR0001",2024-12-31 00:00:00,"27",1,1,,,,,,,,,1,$12785.00,$12785.00
"118829647RR0001",2024-6-30 00:00:00,"27",58,,,7,2,1,,,,,27,$306934.00,$4923990.00
"118829753RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,,,$25002.00
"118829803RR0001",2024-1-31 00:00:00,"27",695,,,,,1,6,1,1,1,167,$5297142.00,$59533552.00
"118829902RR0001",2024-8-31 00:00:00,"27",55,,,5,4,1,,,,,13,$457199.00,$5646098.00
"118830025RR0001",2024-10-31 00:00:00,"27",24,,,1,3,3,2,,,1,1,$13104.00,$3464733.00
"118830066RR0001",2024-3-31 00:00:00,"27",101,,,,5,4,1,,,,,,$12797459.00
"118830256RR0001",2024-3-31 00:00:00,"27",7,3,3,,1,,,,,,24,$203993.00,$586581.00
"118830371RR0001",2024-3-31 00:00:00,"27",2,,1,1,,,,,,,2,$18192.00,$168312.00
"118830389RR0001",2024-12-31 00:00:00,"27",5,,2,1,2,,,,,,2,$57488.00,$565294.00
"118830389RR0005",2024-12-31 00:00:00,"27",1,,1,,,,,,,,11,$218481.00,$288318.00
"118830389RR0006",2024-12-31 00:00:00,"27",2,,,,,,,,,,2,$25318.00,$134438.00
"118830439RR0001",2024-3-31 00:00:00,"27",19,,4,2,3,,1,,,,3,$60400.00,$1962678.00
"118830512RR0001",2024-12-31 00:00:00,"27",7,,3,4,2,,,,,,39,$1395324.00,$1395324.00
"118830611RR0001",2024-3-31 00:00:00,"27",125,,,8,1,1,,,,,12,$144718.00,$6113122.00
"118830637RR0001",2024-9-30 00:00:00,"27",1,1,,,,,,,,,1,$8807.00,$8807.00
"118830660RR0001",2024-3-31 00:00:00,"27",1,,,,1,,,,,,,,$121678.00
"118830744RR0001",2024-12-31 00:00:00,"27",131,,,,1,4,3,1,1,,120,$911170.00,$16390339.00
"118830751RR0001",2024-12-31 00:00:00,"27",6,2,1,3,,,,,,,0,,$392703.00
"118830793RR0001",2024-6-30 00:00:00,"27",10,1,1,7,,,,1,,,,,$1065751.00
"118830835RR0001",2024-3-31 00:00:00,"27",52,,,5,4,1,,,,,23,$683442.00,$3567739.00
"118830850RR0001",2024-3-31 00:00:00,"27",49,,,5,4,,1,,,,2,$39655.00,$4923683.00
"118830876RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,3,$13864.00,$13864.00
"118830983RR0001",2024-12-31 00:00:00,"27",43,,,3,3,3,1,,,,4,$75713.00,$3615306.00
"118831023RR0001",2024-11-30 00:00:00,"27",7,2,4,1,,,,,,,31,$377139.00,$754107.00
"118831031RR0001",2024-8-31 00:00:00,"27",,,,,,,,,,,1,$4000.00,$4000.00
"118831056RR0001",2024-3-31 00:00:00,"27",2,,,,2,,,,,,,,$291227.00
"118831080RR0001",2024-12-31 00:00:00,"27",3,,,,,,,,,,,,$187974.00
"118831106RR0001",2024-3-31 00:00:00,"27",59,,,5,4,1,,,,,5,$333907.00,$6009298.00
"118831379RR0001",2024-6-30 00:00:00,"27",2,,2,,,,,,,,1,$10204.00,$164569.00
"118831437RR0001",2024-6-30 00:00:00,"27",7,,3,1,2,,1,,,,6,$90012.00,$806495.00
"118831445RR0001",2024-3-31 00:00:00,"27",28,3,11,11,2,1,,,,,,,$2098413.00
"118831486RR0001",2024-12-31 00:00:00,"27",56,,,4,2,3,,1,,,3,$103097.00,$6496581.00
"118831544RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,1,$6196.00,$76964.00
"118831783RR0001",2024-6-30 00:00:00,"27",1,1,,,,,,,,,2,$8662.00,$38662.00
"118832443RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,1,$9858.00,$9858.00
"118832997RR0001",2024-12-31 00:00:00,"27",10,,,,,,,,,,,,
"118833045RR0001",2024-3-31 00:00:00,"27",0,1,,,,,,,,,1,$3515.00,$3515.00
"118833110RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,1,$7980.00,$110500.00
"118833177RR0001",2024-12-31 00:00:00,"27",24,,,3,4,2,,,1,,0,,$2833193.00
"118833292RR0001",2024-3-31 00:00:00,"27",46,,3,6,1,,,,,,10,$561025.00,$4406671.00
"118833391RR0001",2024-7-31 00:00:00,"27",2,2,,,,,,,,,,,$78200.00
"118833409RR0001",2024-8-31 00:00:00,"27",5,,4,1,,,,,,,3,$25434.00,$222933.00
"118833508RR0001",2024-3-31 00:00:00,"27",1,,,1,,,,,,,,,$96838.00
"118833532RR0001",2024-8-31 00:00:00,"27",1,,,1,,,,,,,7,$244192.00,$354257.00
"118833623RR0002",2024-6-30 00:00:00,"27",6,,,4,1,,,,,,3,$19235.00,$580449.00
"118833870RR0001",2024-3-31 00:00:00,"27",1,,,,1,,,,,,,,$129433.00
"118833904RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,,,$52918.00
"118833979RR0001",2024-12-31 00:00:00,"27",9,2,2,3,1,1,,,,,1,$35000.00,$752555.00
"118834001RR0001",2024-6-30 00:00:00,"27",26,1,3,1,,,,,,,21,$183939.00,$456840.00
"118834084RR0001",2024-3-31 00:00:00,"27",84,,,5,4,,1,,,,86,$2257715.00,$8715346.00
"118834126RR0001",2024-3-31 00:00:00,"27",206,,,8,1,1,,,,,93,$1743697.00,$18309929.00
"118834183RR0001",2024-3-31 00:00:00,"27",,,,,5,3,1,1,,,155,$3626580.00,$32354154.00
"118834191RR0001",2024-3-31 00:00:00,"27",75,,3,5,1,1,,,,,42,$529198.00,$5223872.00
"118834217RR0001",2024-3-31 00:00:00,"27",461,,0,5,4,1,0,0,0,0,96,$3585600.00,$41606229.00
"118834290RR0001",2024-3-31 00:00:00,"27",84,,2,7,1,,,,,,54,,$7112509.00
"118834316RR0001",2024-3-31 00:00:00,"27",177,,6,3,1,,,,,,98,$979814.00,$6208926.00
"118834563RR0001",2024-12-31 00:00:00,"27",8,,6,2,,,,,,,2,$38300.00,$572885.00
"118834639RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,71,$136490.00,$239185.00
"118834696RR0001",2024-3-31 00:00:00,"27",60,,,,4,4,1,,,1,15,$312587.00,$6026292.00
"118834704RR0001",2024-3-31 00:00:00,"27",34,,,9,1,,,,,,11,$112429.00,$2487016.00
"118834720RR0001",2024-12-31 00:00:00,"27",6,,6,,,,,,,,25,$141329.00,$469189.00
"118834753RR0001",2024-3-31 00:00:00,"27",,,,,,,,,,,6,$82581.00,$82581.00
"118834795RR0001",2024-9-30 00:00:00,"27",,,,,,,,,,,2,$71179.00,$71179.00
"118834829RR0001",2024-6-30 00:00:00,"27",68,,,,3,4,,,,3,617,$6047617.00,$13625261.00
"118834878RR0001",2024-3-31 00:00:00,"27",19,,1,5,4,,,,,,8,$452605.00,$2274826.00
"118835016RR0001",2024-3-31 00:00:00,"27",16,,6,2,2,,,,,,7,$259242.00,$1486078.00
"118835024RR0001",2024-3-31 00:00:00,"27",18,,2,6,2,,,,,,21,$338908.00,$1857398.00
"118835040RR0001",2024-3-31 00:00:00,"27",11,,9,2,,,,,,,3,$52298.00,$763922.00
"118835057RR0001",2024-3-31 00:00:00,"27",6,1,4,1,,,,,,,0,$0.00,$324208.00
"118835073RR0001",2024-3-31 00:00:00,"27",22,,9,1,,,,,,,5,$47304.00,$1346754.00
"118835081RR0002",2024-3-31 00:00:00,"27",51,,,5,4,1,,,,,27,$756390.00,$4949258.00
"118835099RR0001",2024-3-31 00:00:00,"27",3,2,1,,,,,,,,2,$21500.00,$121742.00
"118835107RR0001",2024-3-31 00:00:00,"27",8,7,1,,,,,,,,,,$390409.00
"118835123RR0001",2024-3-31 00:00:00,"27",2,,1,1,,,,,,,4,$60290.00,$207564.00
"118835131RR0001",2024-3-31 00:00:00,"27",14,1,5,3,1,,,,,,6,$69925.00,$991376.00
"118835230RR0001",2024-3-31 00:00:00,"27",38,10,,,,,,,,,26,$123222.00,$452041.00
"118835248RR0001",2024-12-31 00:00:00,"27",2,,2,,,,,,,,,,$81274.00
"118835354RR0001",2024-5-31 00:00:00,"27",,,,,,,,,,,1,$26791.00,$26791.00
"118835446RR0001",2024-12-31 00:00:00,"27",5,,,,,,,,,,5,$6800.00,$6800.00
"118835545RR0001",2024-12-31 00:00:00,"27",,,,,,,,,,,1,$37792.00,$37792.00
"118835552RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,,,$97479.00
"118835578RR0001",2024-12-31 00:00:00,"27",1,2,,,,,,,,,1,$7587.00,$16401.00
"118835586RR0001",2024-12-31 00:00:00,"27",1,,,,1,,,,,,3,$23846.00,$143528.00
"118835602RR0001",2024-12-31 00:00:00,"27",1,,,,1,,,,,,1,$6195.00,$159087.00
"118835677RR0001",2024-12-31 00:00:00,"27",2,,2,,,,,,,,,,$127647.00
"118835685RR0001",2024-12-31 00:00:00,"27",0,,,,,,,,,,1,$6459.00,$6459.00
"118835693RR0001",2024-12-31 00:00:00,"27",1,0,1,0,0,0,0,0,0,0,0,$0.00,$75651.00
"118835701RR0001",2024-12-31 00:00:00,"27",1,,1,,,,,,,,,,$78196.00
"118835719RR0001",2024-12-31 00:00:00,"27",1,,,1,,,,,,,,,$113224.00
"118835735RR0001",2024-12-31 00:00:00,"27",2,,2,,,,,,,,1,$12000.00,$118860.00
"118835784RR0001",2024-6-30 00:00:00,"27",,,,,,,,,,,2,$12519.00,$12519.00
"118835818RR0001",2024-8-31 00:00:00,"27",7,2,3,2,,,,,,,,,$242193.00
"118835834RR0001",2024-7-31 00:00:00,"27",7,1,5,1,,,,,,,9,$126260.00,$709699.00
"118835842RR0001",2024-6-30 00:00:00,"27",15,,6,3,1,,,,,,22,$267340.00,$1333699.00
"118835883RR0001",2024-8-31 00:00:00,"27",32,7,14,10,1,,,,,,46,$1724858.00,$3900953.00
