"BN/Registration number","Fiscal period end","Form ID","Sequence number","Charity's Program Country Code"
"119138527RR0001",2024-12-31 00:00:00,"27",7,"SD"
"119138527RR0001",2024-12-31 00:00:00,"27",8,"MX"
"119138527RR0001",2024-12-31 00:00:00,"27",9,"IQ"
"119138527RR0001",2024-12-31 00:00:00,"27",10,"QM"
"119141844RR0001",2024-6-30 00:00:00,"27",1,"US"
"119142164RR0001",2024-12-31 00:00:00,"27",1,"BR"
"119144210RR0001",2024-12-31 00:00:00,"27",1,"BO"
"119144210RR0001",2024-12-31 00:00:00,"27",2,"CD"
"119144210RR0001",2024-12-31 00:00:00,"27",3,"HN"
"119144210RR0001",2024-12-31 00:00:00,"27",4,"KE"
"119144210RR0001",2024-12-31 00:00:00,"27",5,"NE"
"119144210RR0001",2024-12-31 00:00:00,"27",6,"CM"
"119144210RR0001",2024-12-31 00:00:00,"27",7,"GT"
"119144210RR0001",2024-12-31 00:00:00,"27",8,"HT"
"119144210RR0001",2024-12-31 00:00:00,"27",9,"MG"
"119144210RR0001",2024-12-31 00:00:00,"27",10,"RW"
"119145068RR0001",2024-9-30 00:00:00,"27",1,"TH"
"119145068RR0001",2024-9-30 00:00:00,"27",2,"CO"
"119145068RR0001",2024-9-30 00:00:00,"27",3,"ES"
"119145068RR0001",2024-9-30 00:00:00,"27",4,"HR"
"119145068RR0001",2024-9-30 00:00:00,"27",5,"PH"
"119145068RR0001",2024-9-30 00:00:00,"27",6,"PA"
"119145068RR0001",2024-9-30 00:00:00,"27",7,"BR"
"119145068RR0001",2024-9-30 00:00:00,"27",8,"JP"
"119145068RR0001",2024-9-30 00:00:00,"27",9,"US"
"119145068RR0001",2024-9-30 00:00:00,"27",10,"DE"
"119147734RR0001",2024-3-31 00:00:00,"27",1,"IN"
"119147882RR0001",2024-12-31 00:00:00,"27",1,"US"
"119147882RR0001",2024-12-31 00:00:00,"27",2,"GB"
"119149417RR0001",2024-12-31 00:00:00,"27",1,"US"
"119150035RR0001",2024-12-31 00:00:00,"27",1,"GT"
"119150035RR0001",2024-12-31 00:00:00,"27",2,"HT"
"119150035RR0001",2024-12-31 00:00:00,"27",3,"KE"
"119150035RR0001",2024-12-31 00:00:00,"27",4,"MX"
"119150035RR0001",2024-12-31 00:00:00,"27",5,"PH"
"119150035RR0001",2024-12-31 00:00:00,"27",6,"RW"
"119150035RR0001",2024-12-31 00:00:00,"27",7,"LK"
"119150035RR0001",2024-12-31 00:00:00,"27",8,"TH"
"119150035RR0001",2024-12-31 00:00:00,"27",9,"UG"
"119150035RR0001",2024-12-31 00:00:00,"27",10,"DO"
"119151108RR0001",2024-12-31 00:00:00,"27",1,"US"
"119151108RR0001",2024-12-31 00:00:00,"27",2,"PE"
"119151108RR0001",2024-12-31 00:00:00,"27",3,"QM"
"119151363RR0001",2024-12-31 00:00:00,"27",1,"PE"
"119151363RR0001",2024-12-31 00:00:00,"27",2,"US"
"119151454RR0001",2024-3-31 00:00:00,"27",1,"IT"
"119151611RR0001",2024-3-31 00:00:00,"27",1,"US"
"119151892RR0001",2024-12-31 00:00:00,"27",1,"UZ"
"119151892RR0001",2024-12-31 00:00:00,"27",2,"CU"
"119151892RR0001",2024-12-31 00:00:00,"27",3,"UA"
"119151892RR0001",2024-12-31 00:00:00,"27",4,"RU"
"119151918RR0001",2024-6-30 00:00:00,"27",1,"UA"
"119151918RR0001",2024-6-30 00:00:00,"27",2,"QP"
"119151918RR0001",2024-6-30 00:00:00,"27",3,"US"
"119151918RR0001",2024-6-30 00:00:00,"27",4,"QR"
"119151918RR0001",2024-6-30 00:00:00,"27",5,"AM"
"119151918RR0001",2024-6-30 00:00:00,"27",6,"RU"
"119151918RR0001",2024-6-30 00:00:00,"27",7,"BY"
"119151918RR0001",2024-6-30 00:00:00,"27",8,"TJ"
"119151918RR0001",2024-6-30 00:00:00,"27",9,"KZ"
"119151918RR0001",2024-6-30 00:00:00,"27",10,"GE"
"119152437RR0001",2024-12-31 00:00:00,"27",1,"UA"
"119154516RR0001",2024-12-31 00:00:00,"27",1,"CM"
"119154516RR0001",2024-12-31 00:00:00,"27",2,"QM"
"119155661RR0001",2024-8-31 00:00:00,"27",1,"US"
"119155661RR0001",2024-8-31 00:00:00,"27",2,"UG"
"119155778RR0001",2024-3-31 00:00:00,"27",1,"IT"
"119156479RR0001",2024-12-31 00:00:00,"27",1,"CO"
"119160828RR0001",2024-8-31 00:00:00,"27",1,"JM"
"119160901RR0001",2024-9-30 00:00:00,"27",1,"BO"
"119160901RR0001",2024-9-30 00:00:00,"27",2,"JO"
"119160901RR0001",2024-9-30 00:00:00,"27",3,"TH"
"119160901RR0001",2024-9-30 00:00:00,"27",4,"ID"
"119160901RR0001",2024-9-30 00:00:00,"27",5,"JP"
"119160901RR0001",2024-9-30 00:00:00,"27",6,"FR"
"119160901RR0001",2024-9-30 00:00:00,"27",7,"TR"
"119160901RR0001",2024-9-30 00:00:00,"27",8,"GB"
"119160901RR0001",2024-9-30 00:00:00,"27",9,"US"
"119160901RR0001",2024-9-30 00:00:00,"27",10,"SA"
"119165678RR0001",2024-12-31 00:00:00,"27",1,"SV"
"119172278RR0001",2024-12-31 00:00:00,"27",1,"NP"
"119172278RR0001",2024-12-31 00:00:00,"27",2,"BR"
"119172278RR0001",2024-12-31 00:00:00,"27",3,"MX"
"119172278RR0001",2024-12-31 00:00:00,"27",4,"LR"
"119172278RR0001",2024-12-31 00:00:00,"27",5,"BO"
"119172278RR0001",2024-12-31 00:00:00,"27",6,"ZA"
"119172278RR0001",2024-12-31 00:00:00,"27",7,"MG"
"119172278RR0001",2024-12-31 00:00:00,"27",8,"IN"
"119172278RR0001",2024-12-31 00:00:00,"27",9,"CO"
"119172278RR0001",2024-12-31 00:00:00,"27",10,"HN"
"119172278RR0001",2024-12-31 00:00:00,"27",11,"GB"
"119172278RR0001",2024-12-31 00:00:00,"27",12,"BE"
"119172278RR0001",2024-12-31 00:00:00,"27",13,"US"
"119172278RR0001",2024-12-31 00:00:00,"27",14,"AU"
"119172278RR0001",2024-12-31 00:00:00,"27",15,"PE"
"119172278RR0001",2024-12-31 00:00:00,"27",16,"CL"
"119172278RR0001",2024-12-31 00:00:00,"27",17,"KR"
"119172278RR0001",2024-12-31 00:00:00,"27",18,"BD"
"119174258RR0001",2024-12-31 00:00:00,"27",1,"NI"
"119176451RR0001",2024-12-31 00:00:00,"27",1,"CM"
"119176451RR0001",2024-12-31 00:00:00,"27",2,"KE"
"119176451RR0001",2024-12-31 00:00:00,"27",3,"QS"
"119176451RR0001",2024-12-31 00:00:00,"27",4,"MG"
"119176451RR0001",2024-12-31 00:00:00,"27",5,"RW"
"119176451RR0001",2024-12-31 00:00:00,"27",6,"UA"
"119176451RR0001",2024-12-31 00:00:00,"27",7,"SL"
"119176451RR0001",2024-12-31 00:00:00,"27",8,"ZM"
"119176451RR0001",2024-12-31 00:00:00,"27",9,"BR"
"119176451RR0001",2024-12-31 00:00:00,"27",10,"BO"
"119176451RR0001",2024-12-31 00:00:00,"27",11,"IL"
"119176451RR0001",2024-12-31 00:00:00,"27",12,"RU"
"119178911RR0002",2024-12-31 00:00:00,"27",1,"ET"
"119181022RR0001",2024-12-31 00:00:00,"27",1,"JM"
"119189900RR0001",2024-3-31 00:00:00,"27",1,"CN"
"119189900RR0001",2024-3-31 00:00:00,"27",2,"US"
"119189900RR0001",2024-3-31 00:00:00,"27",3,"PK"
"119189900RR0001",2024-3-31 00:00:00,"27",4,"DE"
"119189900RR0001",2024-3-31 00:00:00,"27",5,"BE"
"119189900RR0001",2024-3-31 00:00:00,"27",6,"NO"
"119189900RR0001",2024-3-31 00:00:00,"27",7,"IT"
"119189900RR0001",2024-3-31 00:00:00,"27",8,"FR"
"119196418RR0001",2024-12-31 00:00:00,"27",1,"HT"
"119200384RR0001",2024-12-31 00:00:00,"27",1,"HT"
"119200384RR0001",2024-12-31 00:00:00,"27",2,"US"
"119208320RR0001",2024-6-30 00:00:00,"27",1,"US"
"119211209RR0001",2024-6-30 00:00:00,"27",1,"PL"
"119212017RR0001",2024-8-31 00:00:00,"27",1,"QS"
"119212017RR0001",2024-8-31 00:00:00,"27",2,"MX"
"119212017RR0001",2024-8-31 00:00:00,"27",3,"LA"
"119212017RR0001",2024-8-31 00:00:00,"27",4,"ID"
"119212439RR0001",2024-12-31 00:00:00,"27",1,"CU"
"119214955RR0001",2024-3-31 00:00:00,"27",1,"AR"
"119214955RR0001",2024-3-31 00:00:00,"27",2,"AT"
"119214955RR0001",2024-3-31 00:00:00,"27",3,"AU"
"119214955RR0001",2024-3-31 00:00:00,"27",4,"BD"
"119214955RR0001",2024-3-31 00:00:00,"27",5,"BE"
"119214955RR0001",2024-3-31 00:00:00,"27",6,"BG"
"119214955RR0001",2024-3-31 00:00:00,"27",7,"CL"
"119214955RR0001",2024-3-31 00:00:00,"27",8,"CN"
"119214955RR0001",2024-3-31 00:00:00,"27",9,"CO"
"119214955RR0001",2024-3-31 00:00:00,"27",10,"CZ"
"119214955RR0001",2024-3-31 00:00:00,"27",11,"DK"
"119214955RR0001",2024-3-31 00:00:00,"27",12,"EC"
"119214955RR0001",2024-3-31 00:00:00,"27",13,"GB"
"119214955RR0001",2024-3-31 00:00:00,"27",14,"EE"
"119214955RR0001",2024-3-31 00:00:00,"27",15,"FI"
"119214955RR0001",2024-3-31 00:00:00,"27",16,"FR"
"119214955RR0001",2024-3-31 00:00:00,"27",17,"GE"
"119214955RR0001",2024-3-31 00:00:00,"27",18,"DE"
"119214955RR0001",2024-3-31 00:00:00,"27",19,"IS"
"119214955RR0001",2024-3-31 00:00:00,"27",20,"IN"
"119214955RR0001",2024-3-31 00:00:00,"27",21,"IE"
"119214955RR0001",2024-3-31 00:00:00,"27",22,"IT"
"119214955RR0001",2024-3-31 00:00:00,"27",23,"JP"
"119214955RR0001",2024-3-31 00:00:00,"27",24,"KZ"
"119214955RR0001",2024-3-31 00:00:00,"27",25,"LB"
"119214955RR0001",2024-3-31 00:00:00,"27",26,"QP"
"119214955RR0001",2024-3-31 00:00:00,"27",27,"MX"
"119214955RR0001",2024-3-31 00:00:00,"27",28,"NZ"
"119214955RR0001",2024-3-31 00:00:00,"27",29,"NO"
"119214955RR0001",2024-3-31 00:00:00,"27",30,"PK"
"119214955RR0001",2024-3-31 00:00:00,"27",31,"PL"
"119214955RR0001",2024-3-31 00:00:00,"27",32,"PT"
"119214955RR0001",2024-3-31 00:00:00,"27",33,"RO"
"119214955RR0001",2024-3-31 00:00:00,"27",34,"XZ"
"119214955RR0001",2024-3-31 00:00:00,"27",35,"SI"
"119214955RR0001",2024-3-31 00:00:00,"27",36,"ZA"
"119214955RR0001",2024-3-31 00:00:00,"27",37,"SE"
"119214955RR0001",2024-3-31 00:00:00,"27",38,"NL"
"119214955RR0001",2024-3-31 00:00:00,"27",39,"UY"
"119214955RR0001",2024-3-31 00:00:00,"27",40,"VE"
"119215655RR0001",2024-4-30 00:00:00,"27",1,"VC"
"119218006RR0001",2024-5-31 00:00:00,"27",1,"US"
"119219251RR0001",2024-3-31 00:00:00,"27",1,"FR"
"119219251RR0001",2024-3-31 00:00:00,"27",2,"IL"
"119219251RR0001",2024-3-31 00:00:00,"27",3,"GB"
"119219251RR0001",2024-3-31 00:00:00,"27",4,"US"
"119219251RR0001",2024-3-31 00:00:00,"27",5,"MX"
"119219251RR0001",2024-3-31 00:00:00,"27",6,"SG"
"119219251RR0001",2024-3-31 00:00:00,"27",7,"QP"
"119219251RR0001",2024-3-31 00:00:00,"27",8,"IT"
"119219251RR0001",2024-3-31 00:00:00,"27",9,"JP"
"119219251RR0001",2024-3-31 00:00:00,"27",10,"IN"
"119219301RR0001",2024-12-31 00:00:00,"27",1,"BS"
"119219327RR0001",2024-12-31 00:00:00,"27",1,"QS"
"119219814RR0001",2024-3-31 00:00:00,"27",1,"AO"
"119219814RR0001",2024-3-31 00:00:00,"27",2,"AR"
"119219814RR0001",2024-3-31 00:00:00,"27",3,"AM"
"119219814RR0001",2024-3-31 00:00:00,"27",4,"QR"
"119219814RR0001",2024-3-31 00:00:00,"27",5,"AZ"
"119219814RR0001",2024-3-31 00:00:00,"27",6,"BD"
"119219814RR0001",2024-3-31 00:00:00,"27",7,"BG"
"119219814RR0001",2024-3-31 00:00:00,"27",8,"CF"
"119219814RR0001",2024-3-31 00:00:00,"27",9,"CO"
"119219814RR0001",2024-3-31 00:00:00,"27",10,"CG"
"119219814RR0001",2024-3-31 00:00:00,"27",11,"CD"
"119219814RR0001",2024-3-31 00:00:00,"27",12,"DO"
"119219814RR0001",2024-3-31 00:00:00,"27",13,"KP"
"119219814RR0001",2024-3-31 00:00:00,"27",14,"EC"
"119219814RR0001",2024-3-31 00:00:00,"27",15,"ET"
"119219814RR0001",2024-3-31 00:00:00,"27",16,"GE"
"119219814RR0001",2024-3-31 00:00:00,"27",17,"HT"
"119219814RR0001",2024-3-31 00:00:00,"27",18,"IN"
"119219814RR0001",2024-3-31 00:00:00,"27",19,"ID"
"119219814RR0001",2024-3-31 00:00:00,"27",20,"KE"
"119219814RR0001",2024-3-31 00:00:00,"27",21,"KG"
"119219814RR0001",2024-3-31 00:00:00,"27",22,"LA"
"119219814RR0001",2024-3-31 00:00:00,"27",23,"LR"
"119219814RR0001",2024-3-31 00:00:00,"27",24,"LT"
"119219814RR0001",2024-3-31 00:00:00,"27",25,"ML"
"119219814RR0001",2024-3-31 00:00:00,"27",26,"MX"
"119219814RR0001",2024-3-31 00:00:00,"27",27,"QO"
"119219814RR0001",2024-3-31 00:00:00,"27",28,"MM"
"119219814RR0001",2024-3-31 00:00:00,"27",29,"NP"
"119219814RR0001",2024-3-31 00:00:00,"27",30,"NG"
"119219814RR0001",2024-3-31 00:00:00,"27",31,"PK"
"119219814RR0001",2024-3-31 00:00:00,"27",32,"PS"
"119219814RR0001",2024-3-31 00:00:00,"27",33,"PY"
"119219814RR0001",2024-3-31 00:00:00,"27",34,"PH"
"119219814RR0001",2024-3-31 00:00:00,"27",35,"RW"
"119219814RR0001",2024-3-31 00:00:00,"27",36,"RS"
"119219814RR0001",2024-3-31 00:00:00,"27",37,"SS"
"119219814RR0001",2024-3-31 00:00:00,"27",38,"LK"
"119219814RR0001",2024-3-31 00:00:00,"27",39,"SD"
"119219814RR0001",2024-3-31 00:00:00,"27",40,"TZ"
"119219814RR0001",2024-3-31 00:00:00,"27",41,"TG"
"119219814RR0001",2024-3-31 00:00:00,"27",42,"VU"
"119219814RR0001",2024-3-31 00:00:00,"27",43,"VN"
"119219814RR0001",2024-3-31 00:00:00,"27",44,"YE"
"119219814RR0001",2024-3-31 00:00:00,"27",45,"ZM"
"119219814RR0001",2024-3-31 00:00:00,"27",46,"ZW"
"119219814RR0001",2024-3-31 00:00:00,"27",47,"BJ"
"119219814RR0001",2024-3-31 00:00:00,"27",48,"GQ"
"119219814RR0001",2024-3-31 00:00:00,"27",49,"GN"
"119219814RR0001",2024-3-31 00:00:00,"27",50,"MW"
"119219814RR0001",2024-3-31 00:00:00,"27",51,"MH"
"119219814RR0001",2024-3-31 00:00:00,"27",52,"MR"
"119219814RR0001",2024-3-31 00:00:00,"27",53,"MA"
"119219814RR0001",2024-3-31 00:00:00,"27",54,"ZA"
"119219814RR0001",2024-3-31 00:00:00,"27",55,"QS"
"119219863RR0001",2024-12-31 00:00:00,"27",1,"US"
"119227262RR0001",2024-12-31 00:00:00,"27",1,"NI"
"119230829RR0001",2024-12-31 00:00:00,"27",1,"IL"
"119233187RR0001",2024-12-31 00:00:00,"27",1,"FR"
"119233187RR0001",2024-12-31 00:00:00,"27",2,"DO"
"119233187RR0001",2024-12-31 00:00:00,"27",3,"QM"
"119233187RR0001",2024-12-31 00:00:00,"27",4,"HR"
"119233187RR0001",2024-12-31 00:00:00,"27",5,"AM"
"119235695RR0001",2024-3-31 00:00:00,"27",1,"NL"
"119235877RR0001",2024-12-31 00:00:00,"27",1,"CO"
"119238038RR0001",2024-12-31 00:00:00,"27",1,"UG"
"119241115RR0001",2024-12-31 00:00:00,"27",1,"KR"
"119241115RR0001",2024-12-31 00:00:00,"27",2,"KZ"
"119241115RR0001",2024-12-31 00:00:00,"27",3,"VN"
"119241115RR0001",2024-12-31 00:00:00,"27",4,"UA"
"119241115RR0001",2024-12-31 00:00:00,"27",5,"PH"
"119241115RR0001",2024-12-31 00:00:00,"27",6,"QR"
"119241990RR0001",2024-12-31 00:00:00,"27",1,"LR"
"119241990RR0001",2024-12-31 00:00:00,"27",2,"IN"
"119241990RR0001",2024-12-31 00:00:00,"27",3,"BD"
"119241990RR0001",2024-12-31 00:00:00,"27",4,"CD"
"119241990RR0001",2024-12-31 00:00:00,"27",5,"CI"
"119241990RR0001",2024-12-31 00:00:00,"27",6,"ET"
"119244465RR0001",2024-12-31 00:00:00,"27",1,"UA"
"119248946RR0001",2024-6-30 00:00:00,"27",1,"GH"
"119251833RR0001",2024-12-31 00:00:00,"27",1,"GH"
"119251833RR0001",2024-12-31 00:00:00,"27",2,"QM"
"119251833RR0001",2024-12-31 00:00:00,"27",3,"GD"
"119251833RR0001",2024-12-31 00:00:00,"27",4,"LC"
"119257913RR0001",2024-12-31 00:00:00,"27",1,"BO"
"119257913RR0001",2024-12-31 00:00:00,"27",2,"ZW"
"119257913RR0001",2024-12-31 00:00:00,"27",3,"GB"
"119260669RR0001",2024-3-31 00:00:00,"27",1,"IN"
"119260669RR0001",2024-3-31 00:00:00,"27",2,"KE"
"119260669RR0001",2024-3-31 00:00:00,"27",3,"NG"
"119260685RR0001",2024-4-30 00:00:00,"27",1,"IT"
"119260685RR0001",2024-4-30 00:00:00,"27",2,"CN"
"119260685RR0001",2024-4-30 00:00:00,"27",3,"US"
"119260685RR0001",2024-4-30 00:00:00,"27",4,"ID"
"119264059RR0001",2024-12-31 00:00:00,"27",1,"US"
"119264059RR0001",2024-12-31 00:00:00,"27",2,"GB"
"119264059RR0001",2024-12-31 00:00:00,"27",3,"SG"
"119264059RR0001",2024-12-31 00:00:00,"27",4,"IN"
"119264059RR0001",2024-12-31 00:00:00,"27",5,"LK"
"119264059RR0001",2024-12-31 00:00:00,"27",6,"PK"
"119264059RR0001",2024-12-31 00:00:00,"27",7,"EG"
"119264059RR0001",2024-12-31 00:00:00,"27",8,"BD"
"119264885RR0001",2024-10-31 00:00:00,"27",1,"US"
"119265726RR0001",2024-8-31 00:00:00,"27",1,"IN"
"119267490RR0001",2024-12-31 00:00:00,"27",1,"UA"
"119267490RR0001",2024-12-31 00:00:00,"27",2,"DE"
"119268928RR0001",2024-4-30 00:00:00,"27",1,"IN"
"119268928RR0001",2024-4-30 00:00:00,"27",2,"QR"
"119268928RR0001",2024-4-30 00:00:00,"27",3,"BD"
"119268928RR0001",2024-4-30 00:00:00,"27",4,"QO"
"119268928RR0001",2024-4-30 00:00:00,"27",5,"NL"
"119268928RR0001",2024-4-30 00:00:00,"27",6,"SG"
"119268928RR0001",2024-4-30 00:00:00,"27",7,"NG"
"119268928RR0001",2024-4-30 00:00:00,"27",8,"PK"
"119268928RR0001",2024-4-30 00:00:00,"27",9,"LK"
"119268928RR0001",2024-4-30 00:00:00,"27",10,"VN"
"119272615RR0001",2024-12-31 00:00:00,"27",1,"US"
"119272615RR0001",2024-12-31 00:00:00,"27",2,"UA"
"119272615RR0001",2024-12-31 00:00:00,"27",3,"MX"
"119272615RR0001",2024-12-31 00:00:00,"27",4,"GB"
"119272615RR0001",2024-12-31 00:00:00,"27",5,"ZM"
"119272615RR0001",2024-12-31 00:00:00,"27",6,"VE"
"119272615RR0001",2024-12-31 00:00:00,"27",7,"SV"
"119272615RR0001",2024-12-31 00:00:00,"27",8,"CL"
"119272615RR0001",2024-12-31 00:00:00,"27",9,"CR"
"119272615RR0001",2024-12-31 00:00:00,"27",10,"NI"
"119273332RR0001",2024-12-31 00:00:00,"27",1,"QM"
"119273381RR0001",2024-8-31 00:00:00,"27",1,"ES"
"119273381RR0001",2024-8-31 00:00:00,"27",2,"BR"
"119273381RR0001",2024-8-31 00:00:00,"27",3,"EC"
"119273381RR0001",2024-8-31 00:00:00,"27",4,"DE"
"119273381RR0001",2024-8-31 00:00:00,"27",5,"MX"
"119273381RR0001",2024-8-31 00:00:00,"27",6,"QP"
"119273381RR0001",2024-8-31 00:00:00,"27",7,"US"
"119273381RR0001",2024-8-31 00:00:00,"27",8,"FR"
"119273381RR0001",2024-8-31 00:00:00,"27",9,"IT"
"119273944RR0001",2024-12-31 00:00:00,"27",1,"UA"
"119274397RR0001",2024-12-31 00:00:00,"27",1,"UA"
"119276665RR0001",2024-6-30 00:00:00,"27",1,"RO"
"119276665RR0001",2024-6-30 00:00:00,"27",2,"QP"
"119276855RR0001",2024-12-31 00:00:00,"27",1,"TD"
"119278950RR0001",2024-4-30 00:00:00,"27",1,"RW"
"119278950RR0001",2024-4-30 00:00:00,"27",2,"CD"
"119278950RR0001",2024-4-30 00:00:00,"27",3,"ET"
"119278950RR0001",2024-4-30 00:00:00,"27",4,"QS"
"119278950RR0001",2024-4-30 00:00:00,"27",5,"CM"
"119278950RR0001",2024-4-30 00:00:00,"27",6,"QP"
"119279032RR0001",2024-3-31 00:00:00,"27",1,"EG"
"119279032RR0001",2024-3-31 00:00:00,"27",2,"CN"
"119279313RR0001",2024-4-30 00:00:00,"27",1,"AU"
"119279313RR0001",2024-4-30 00:00:00,"27",2,"CN"
"119279313RR0001",2024-4-30 00:00:00,"27",3,"CZ"
"119279313RR0001",2024-4-30 00:00:00,"27",4,"US"
"119279313RR0001",2024-4-30 00:00:00,"27",5,"GH"
"119279313RR0001",2024-4-30 00:00:00,"27",6,"IN"
"119279313RR0001",2024-4-30 00:00:00,"27",7,"IT"
"119279313RR0001",2024-4-30 00:00:00,"27",8,"JP"
"119279313RR0001",2024-4-30 00:00:00,"27",9,"NO"
"119279313RR0001",2024-4-30 00:00:00,"27",10,"DE"
"119279313RR0001",2024-4-30 00:00:00,"27",11,"QP"
"119279313RR0001",2024-4-30 00:00:00,"27",12,"UG"
"119279313RR0001",2024-4-30 00:00:00,"27",13,"ET"
"119282119RR0001",2024-12-31 00:00:00,"27",1,"US"
"119282119RR0001",2024-12-31 00:00:00,"27",2,"CL"
"119283612RR0001",2024-12-31 00:00:00,"27",1,"BR"
"119288918RR0001",2024-8-31 00:00:00,"27",1,"BR"
"119288918RR0001",2024-8-31 00:00:00,"27",2,"CO"
"119288918RR0001",2024-8-31 00:00:00,"27",3,"DO"
"119288918RR0001",2024-8-31 00:00:00,"27",4,"ET"
"119288918RR0001",2024-8-31 00:00:00,"27",5,"DE"
"119288918RR0001",2024-8-31 00:00:00,"27",6,"HT"
"119288918RR0001",2024-8-31 00:00:00,"27",7,"JP"
"119288918RR0001",2024-8-31 00:00:00,"27",8,"LR"
"119288918RR0001",2024-8-31 00:00:00,"27",9,"MX"
"119288918RR0001",2024-8-31 00:00:00,"27",10,"PE"
